DT_engineRPM,Timestamp,Action,Bump,Traffic congestion
796.0,1569397197694.0,2,1,0
791.0,1569397198154.0,2,1,0
816.0,1569397198614.0,2,1,0
840.5,1569397199074.0,2,1,0
917.5,1569397199534.0,2,1,0
1052.0,1569397199994.0,2,1,0
1129.0,1569397200454.0,2,1,0
1303.0,1569397200914.0,2,1,0
1385.5,1569397201374.0,2,1,0
1456.0,1569397201834.0,2,1,0
1541.0,1569397202294.0,2,1,0
1574.0,1569397202756.0,2,1,0
1605.0,1569397203204.0,2,1,0
1641.5,1569397203664.0,2,1,0
1705.5,1569397204124.0,2,1,0
1756.0,1569397204594.0,2,1,0
1792.0,1569397205054.0,2,1,0
1770.0,1569397205504.0,2,1,0
1707.0,1569397205974.0,2,1,0
1742.5,1569397206434.0,1,0,0
1786.5,1569397206894.0,1,0,0
1794.5,1569397207390.0,1,0,0
1811.0,1569397207814.0,1,0,0
1831.5,1569397208274.0,1,0,0
1843.5,1569397208734.0,1,0,0
1856.5,1569397209194.0,1,0,0
1754.0,1569397209654.0,1,0,0
1183.5,1569397210124.0,1,0,0
1228.5,1569397210584.0,1,0,0
1144.5,1569397211044.0,1,0,0
1039.5,1569397211504.0,3,0,0
959.5,1569397211974.0,3,0,0
887.0,1569397212424.0,3,0,0
904.5,1569397212884.0,3,0,0
930.0,1569397213344.0,3,0,0
942.0,1569397213814.0,3,0,0
977.5,1569397214274.0,3,0,0
1049.5,1569397214724.0,3,0,0
1130.5,1569397215184.0,3,0,0
1307.0,1569397215644.0,1,0,0
1649.0,1569397216104.0,1,0,0
1814.0,1569397216564.0,1,0,0
1863.0,1569397217024.0,1,0,0
1938.0,1569397217484.0,1,0,0
1848.0,1569397217992.0,1,0,0
1441.0,1569397218404.0,1,0,0
1276.0,1569397218864.0,1,0,0
1322.0,1569397219324.0,1,0,0
1336.5,1569397219784.0,1,0,0
1260.5,1569397220244.0,1,0,0
1161.0,1569397220704.0,1,0,0
1194.0,1569397221164.0,1,0,0
1233.0,1569397221624.0,1,0,0
1245.0,1569397222084.0,1,0,0
1251.0,1569397222544.0,1,0,0
1252.5,1569397223004.0,1,0,0
1263.0,1569397223464.0,1,0,0
1271.0,1569397223924.0,1,0,0
1209.5,1569397224384.0,1,0,0
1106.5,1569397224844.0,1,0,0
1003.0,1569397225333.0,2,0,0
906.0,1569397225772.0,2,0,0
838.0,1569397226224.0,2,0,0
916.5,1569397226694.0,2,0,0
900.5,1569397227153.0,2,0,0
896.5,1569397227614.0,2,0,0
883.0,1569397228074.0,2,0,0
901.5,1569397228534.0,2,0,0
983.5,1569397228994.0,2,0,0
1112.5,1569397229454.0,2,0,0
1352.5,1569397229914.0,1,0,0
1473.0,1569397230374.0,1,0,0
1560.0,1569397230834.0,1,0,0
1667.5,1569397231294.0,1,0,0
1726.5,1569397231744.0,1,0,0
1812.5,1569397232216.0,1,0,0
1895.5,1569397232705.0,1,0,0
1937.5,1569397233134.0,1,0,0
1847.0,1569397233593.0,1,0,0
1451.5,1569397234053.0,1,0,0
1075.0,1569397234515.0,1,0,0
1034.5,1569397234974.0,1,0,0
1031.5,1569397235434.0,1,0,0
1031.0,1569397235884.0,1,0,0
1053.5,1569397236344.0,1,0,0
1063.0,1569397236804.0,1,0,0
1005.5,1569397237264.0,1,0,0
960.0,1569397237734.0,1,0,0
943.5,1569397238194.0,1,0,0
926.5,1569397238653.0,2,0,0
919.5,1569397239114.0,2,0,0
913.0,1569397239573.0,2,0,0
909.0,1569397240038.0,2,0,0
1000.5,1569397240504.0,2,0,0
1198.5,1569397240963.0,2,0,0
1425.0,1569397241423.0,2,0,0
1639.5,1569397241887.0,2,0,0
1687.5,1569397242344.0,2,0,0
1731.5,1569397242804.0,2,0,0
1765.0,1569397243264.0,2,0,0
1799.0,1569397243724.0,2,0,0
1833.0,1569397244194.0,2,0,0
1869.0,1569397244644.0,2,0,0
1940.5,1569397245104.0,1,0,0
1885.0,1569397245554.0,1,0,0
1546.5,1569397246025.0,1,0,0
1348.0,1569397246484.0,1,0,0
1369.0,1569397246945.0,1,0,0
1396.5,1569397247404.0,1,0,0
1426.5,1569397247865.0,1,0,0
1466.5,1569397248356.0,1,0,0
1494.0,1569397248785.0,1,0,0
1488.5,1569397249255.0,1,0,0
1496.5,1569397249714.0,1,0,0
1499.5,1569397250175.0,1,0,0
1411.0,1569397250635.0,1,0,0
1250.0,1569397251095.0,1,0,0
1163.0,1569397251555.0,1,0,0
1093.5,1569397252015.0,1,0,0
1076.0,1569397252475.0,1,0,0
1052.5,1569397252935.0,1,0,0
995.0,1569397253395.0,1,0,0
941.0,1569397253864.0,1,0,0
903.5,1569397254324.0,1,0,0
893.0,1569397254785.0,1,0,0
876.5,1569397255246.0,2,0,0
853.5,1569397255725.0,2,0,0
834.0,1569397256164.0,2,0,0
831.0,1569397256625.0,2,0,0
817.5,1569397257094.0,2,0,0
817.5,1569397257555.0,2,0,0
812.5,1569397258015.0,2,0,0
922.5,1569397258474.0,2,0,0
1104.0,1569397258934.0,2,0,0
1310.0,1569397259393.0,2,0,0
1471.0,1569397259854.0,2,0,0
1433.5,1569397260316.0,2,0,0
1407.0,1569397260768.0,1,0,0
1399.5,1569397261245.0,1,0,0
1372.5,1569397261705.0,1,0,0
1305.0,1569397262635.0,1,0,0
1280.5,1569397263110.0,1,0,0
1265.0,1569397263555.0,1,0,0
1250.0,1569397264015.0,1,0,0
1252.0,1569397264465.0,1,0,0
1301.0,1569397264935.0,1,0,0
1307.5,1569397265393.0,1,0,0
1315.5,1569397265854.0,1,0,0
1303.0,1569397266315.0,1,0,0
1301.0,1569397266788.0,1,0,0
1332.5,1569397267235.0,2,0,0
1641.0,1569397267686.0,2,0,0
1698.5,1569397268154.0,2,0,0
1711.0,1569397268605.0,2,0,0
1746.5,1569397269075.0,2,0,0
1765.5,1569397269535.0,2,0,0
1778.0,1569397269994.0,2,0,0
1790.5,1569397270470.0,2,0,0
1808.5,1569397270905.0,2,0,0
1832.5,1569397271365.0,1,0,0
1848.5,1569397271825.0,1,0,0
1874.0,1569397272291.0,1,0,0
1773.0,1569397272745.0,1,0,0
1569.0,1569397273205.0,1,0,0
1254.5,1569397273674.0,1,0,0
1058.0,1569397274134.0,1,0,0
1039.0,1569397274595.0,1,0,0
1047.5,1569397275055.0,1,0,0
1020.5,1569397275515.0,1,0,0
999.5,1569397275965.0,1,0,0
978.5,1569397276425.0,1,0,0
963.5,1569397276884.0,3,0,0
946.0,1569397277344.0,3,0,0
944.5,1569397277805.0,3,0,0
951.5,1569397278265.0,3,0,0
932.0,1569397278725.0,3,0,0
1002.0,1569397279184.0,3,0,0
1097.5,1569397279655.0,3,0,0
1194.0,1569397280114.0,3,0,0
1194.5,1569397280575.0,3,0,0
1194.0,1569397281061.0,3,0,0
1185.0,1569397281495.0,3,0,0
1187.0,1569397281955.0,3,0,0
1184.5,1569397282425.0,3,0,0
1477.5,1569397282885.0,3,0,0
1627.0,1569397283345.0,3,0,0
1590.5,1569397283815.0,3,0,0
1603.5,1569397284264.0,1,0,0
1640.5,1569397284725.0,1,0,0
1664.5,1569397285195.0,1,0,0
1737.5,1569397285654.0,1,0,0
1892.0,1569397286115.0,1,0,0
1947.0,1569397286575.0,1,0,0
1692.0,1569397287035.0,1,0,0
1088.0,1569397287495.0,1,0,0
1105.0,1569397287955.0,1,0,0
1057.5,1569397288415.0,2,0,0
1000.5,1569397288883.0,2,0,0
963.0,1569397289345.0,2,0,0
944.0,1569397289795.0,2,0,0
945.0,1569397290255.0,2,0,0
973.0,1569397290725.0,2,0,0
992.5,1569397291175.0,2,0,0
1045.5,1569397291635.0,2,0,0
1120.5,1569397292095.0,2,0,0
1172.5,1569397292545.0,2,0,0
1409.0,1569397293017.0,2,0,0
1793.5,1569397293475.0,1,0,0
1921.5,1569397293935.0,1,0,0
1992.0,1569397294405.0,1,0,0
1933.0,1569397294871.0,1,0,0
1313.5,1569397295324.0,1,0,0
1311.5,1569397295818.0,1,0,0
1284.5,1569397296235.0,1,0,0
1271.5,1569397296695.0,1,0,0
1280.5,1569397297165.0,1,0,0
1285.5,1569397297615.0,1,0,0
1292.0,1569397298076.0,1,0,0
1298.5,1569397298535.0,1,0,0
1239.0,1569397299005.0,1,0,0
1151.5,1569397299465.0,1,0,0
1040.5,1569397299925.0,1,0,0
981.0,1569397300385.0,1,0,0
937.5,1569397300845.0,1,0,0
903.0,1569397301304.0,1,0,0
960.0,1569397301787.0,1,0,0
1221.5,1569397302235.0,1,0,0
1268.0,1569397302695.0,1,0,0
1163.0,1569397303155.0,2,1,0
1068.0,1569397303615.0,2,1,0
922.0,1569397304075.0,2,1,0
876.5,1569397304535.0,2,1,0
946.5,1569397304995.0,2,1,0
954.5,1569397305455.0,2,1,0
944.5,1569397305915.0,2,1,0
944.0,1569397306411.0,2,1,0
939.5,1569397306845.0,2,1,0
1041.5,1569397307305.0,2,1,0
1121.0,1569397307755.0,2,1,0
1221.0,1569397308215.0,2,1,0
1376.0,1569397308675.0,2,1,0
1418.0,1569397309135.0,1,1,0
1317.5,1569397309595.0,1,1,0
1191.5,1569397310055.0,1,1,0
1086.0,1569397310515.0,1,1,0
1025.5,1569397310975.0,1,1,0
971.0,1569397311435.0,1,1,0
925.0,1569397311905.0,1,1,0
904.0,1569397312365.0,1,1,0
890.5,1569397312825.0,2,1,0
870.5,1569397313275.0,2,1,0
856.5,1569397313745.0,2,1,0
858.5,1569397314195.0,2,1,0
851.0,1569397314655.0,2,1,0
857.0,1569397315125.0,2,1,0
877.5,1569397315575.0,2,1,0
892.0,1569397316045.0,2,1,0
1000.0,1569397316505.0,2,1,0
1029.0,1569397316971.0,2,1,0
1011.0,1569397317415.0,2,1,0
1011.0,1569397317875.0,1,0,0
998.5,1569397318345.0,1,0,0
988.5,1569397318805.0,1,0,0
987.5,1569397319265.0,3,0,0
990.0,1569397319725.0,3,0,0
1006.5,1569397320185.0,3,0,0
1062.0,1569397320645.0,3,0,0
1106.0,1569397321115.0,3,0,0
1214.0,1569397321575.0,3,0,0
1282.5,1569397322035.0,3,0,0
1328.0,1569397322495.0,3,0,0
1359.0,1569397322955.0,3,0,0
1395.0,1569397323425.0,1,0,0
1440.0,1569397323885.0,1,0,0
1472.0,1569397324345.0,1,0,0
1497.5,1569397324805.0,1,0,0
1499.0,1569397325265.0,1,0,0
1319.5,1569397325715.0,1,0,0
1221.0,1569397326185.0,1,0,0
1127.5,1569397326645.0,1,0,0
1025.0,1569397327105.0,1,0,0
965.5,1569397327565.0,1,0,0
927.0,1569397328025.0,1,0,0
888.5,1569397328514.0,1,0,0
891.0,1569397328947.0,1,0,0
1013.5,1569397329405.0,1,0,0
1298.5,1569397329867.0,1,0,0
1312.0,1569397330325.0,1,0,0
1251.5,1569397330787.0,1,0,0
1183.0,1569397331245.0,1,0,0
1085.5,1569397331705.0,1,0,0
1027.0,1569397332165.0,1,0,0
961.0,1569397332625.0,1,0,0
905.0,1569397333085.0,1,0,0
881.5,1569397333545.0,2,0,0
879.5,1569397334005.0,2,0,0
867.5,1569397334465.0,2,0,0
849.5,1569397334925.0,2,0,0
840.0,1569397335385.0,2,0,0
837.0,1569397335891.0,2,0,0
829.0,1569397336310.0,2,0,0
827.5,1569397336765.0,2,0,0
825.0,1569397337225.0,2,0,0
821.5,1569397337685.0,2,0,0
853.5,1569397338145.0,1,0,0
1009.0,1569397338605.0,1,0,0
1409.0,1569397339095.0,1,0,0
1935.5,1569397339525.0,1,0,0
2054.5,1569397339985.0,1,0,0
1990.0,1569397340445.0,1,0,0
1376.0,1569397340895.0,1,0,0
1318.0,1569397341355.0,1,0,0
1324.5,1569397341815.0,1,0,0
1311.0,1569397342275.0,1,0,0
1282.5,1569397342735.0,1,0,0
1279.0,1569397343195.0,1,0,0
1302.0,1569397343655.0,1,0,0
1365.5,1569397344115.0,1,0,0
1326.5,1569397344575.0,1,0,0
1320.0,1569397345025.0,1,0,0
1276.5,1569397345485.0,1,0,0
1219.5,1569397345945.0,1,0,0
1206.5,1569397346429.0,1,0,0
1204.0,1569397346868.0,1,0,0
1197.5,1569397347325.0,1,0,0
1188.0,1569397347790.0,1,0,0
1113.5,1569397348245.0,1,0,0
1037.5,1569397348695.0,1,0,0
972.0,1569397349165.0,1,0,0
932.0,1569397349615.0,1,0,0
895.0,1569397350085.0,1,0,0
878.5,1569397350545.0,2,0,0
858.5,1569397351005.0,2,0,0
842.0,1569397351465.0,2,0,0
835.0,1569397351925.0,2,0,0
829.0,1569397352385.0,2,0,0
829.5,1569397352855.0,2,0,0
829.0,1569397353307.0,2,0,0
898.0,1569397353765.0,2,0,0
1263.5,1569397354225.0,2,0,0
1596.5,1569397354685.0,2,0,0
1587.5,1569397355145.0,2,0,0
1463.0,1569397355605.0,2,0,0
1328.5,1569397356065.0,2,0,0
1465.0,1569397356525.0,1,0,0
1704.0,1569397356985.0,1,0,0
1848.0,1569397357455.0,1,0,0
2007.5,1569397357927.0,1,0,0
1949.0,1569397358375.0,1,0,0
1640.5,1569397358835.0,1,0,0
1318.5,1569397359306.0,1,0,0
1288.0,1569397359755.0,1,0,0
1276.5,1569397360215.0,1,0,0
1370.5,1569397360675.0,1,0,0
1405.0,1569397361135.0,1,0,0
1417.5,1569397361595.0,1,0,0
1435.5,1569397362055.0,5,0,0
1327.0,1569397362515.0,5,0,0
1257.0,1569397362975.0,5,0,0
1275.0,1569397363435.0,5,0,0
1437.0,1569397363905.0,5,0,0
1488.0,1569397364365.0,5,0,0
1540.5,1569397364825.0,5,0,0
1591.0,1569397365298.0,5,0,0
1618.0,1569397365745.0,5,0,0
1580.5,1569397366205.0,5,0,0
1468.0,1569397366655.0,5,0,0
1382.5,1569397367115.0,5,0,0
1486.0,1569397367575.0,1,0,0
1494.5,1569397368025.0,1,0,0
1496.5,1569397368495.0,1,0,0
1469.0,1569397368945.0,1,0,0
1360.0,1569397369405.0,1,0,0
1278.5,1569397369870.0,1,0,0
1149.0,1569397370325.0,1,0,0
1080.0,1569397370805.0,1,0,0
1017.0,1569397371255.0,1,0,0
922.5,1569397371715.0,2,0,0
852.5,1569397372175.0,2,0,0
829.0,1569397372635.0,2,0,0
902.5,1569397373097.0,2,0,0
893.0,1569397373555.0,2,0,0
985.0,1569397374015.0,2,0,0
1250.0,1569397374465.0,2,0,0
1790.0,1569397374925.0,2,0,0
1885.5,1569397375385.0,2,0,0
1762.0,1569397375845.0,2,0,0
1497.0,1569397376305.0,2,0,0
1359.0,1569397376764.0,1,0,0
1559.0,1569397377225.0,1,0,0
1962.5,1569397377675.0,1,0,0
2054.5,1569397378145.0,1,0,0
1975.0,1569397378605.0,1,0,0
1581.0,1569397379065.0,1,0,0
1278.0,1569397379525.0,1,0,0
1177.0,1569397379985.0,1,0,0
1100.5,1569397380445.0,1,0,0
1000.5,1569397380905.0,1,0,0
934.0,1569397381365.0,2,0,0
879.0,1569397381825.0,2,0,0
871.0,1569397382302.0,2,0,0
896.5,1569397382755.0,2,0,0
889.5,1569397383217.0,2,0,0
888.0,1569397383665.0,2,0,0
868.0,1569397384135.0,2,0,0
866.5,1569397384585.0,2,0,0
863.5,1569397385055.0,2,0,0
895.0,1569397385505.0,2,0,0
1019.0,1569397385965.0,-1,0,0
1372.0,1569397386453.0,-1,0,0
1809.0,1569397386885.0,-1,0,0
1873.5,1569397387357.0,-1,0,0
1850.5,1569397387815.0,-1,0,0
1837.0,1569397388275.0,-1,0,0
1490.5,1569397388736.0,-1,0,0
1241.0,1569397389195.0,-1,0,0
1241.0,1569397389666.0,-1,0,0
1205.0,1569397390126.0,3,0,0
1153.5,1569397390586.0,3,0,0
1103.5,1569397391046.0,3,0,0
1012.5,1569397391506.0,3,0,0
915.5,1569397391955.0,3,0,0
814.0,1569397392416.0,3,0,0
923.5,1569397392874.0,3,0,0
976.5,1569397393812.0,3,0,0
1095.5,1569397394255.0,3,0,0
1864.0,1569397394715.0,3,0,0
2108.0,1569397395174.0,1,0,0
2225.5,1569397395635.0,1,0,0
1752.5,1569397396096.0,1,0,0
1177.0,1569397396565.0,1,0,0
1198.0,1569397397015.0,1,0,0
1158.0,1569397397477.0,1,0,0
1129.5,1569397397936.0,1,0,0
1101.5,1569397398396.0,2,0,0
1082.5,1569397398856.0,2,0,0
1056.5,1569397399326.0,2,0,0
1037.0,1569397399786.0,2,0,0
1016.5,1569397400244.0,2,0,0
999.0,1569397400705.0,2,0,0
1023.0,1569397401186.0,2,0,0
1089.0,1569397401635.0,2,0,0
1097.5,1569397402085.0,2,0,0
1098.0,1569397402545.0,2,0,0
1094.5,1569397403006.0,1,0,0
1074.0,1569397403466.0,1,0,0
983.0,1569397403926.0,1,0,0
906.0,1569397404386.0,1,0,0
860.5,1569397404845.0,1,0,0
871.5,1569397405314.0,1,0,0
887.5,1569397405766.0,1,0,0
889.5,1569397406226.0,1,0,0
886.0,1569397406686.0,1,0,0
872.0,1569397407146.0,1,0,0
867.0,1569397407606.0,4,0,0
856.0,1569397408066.0,4,0,0
854.0,1569397408562.0,4,0,0
846.5,1569397408996.0,4,0,0
898.0,1569397409446.0,4,0,0
1165.5,1569397409906.0,4,0,0
1448.5,1569397410376.0,4,0,0
1611.5,1569397410835.0,4,0,0
1673.0,1569397411303.0,4,0,0
1687.5,1569397411754.0,4,0,0
1647.5,1569397412217.0,4,0,0
1487.0,1569397412676.0,4,0,0
1316.5,1569397413145.0,4,0,0
1148.0,1569397413605.0,1,0,0
999.5,1569397414066.0,1,0,0
1009.5,1569397414526.0,1,0,0
979.0,1569397414985.0,1,0,0
944.5,1569397415445.0,1,0,0
900.5,1569397415910.0,1,0,0
908.0,1569397416366.0,1,0,0
893.5,1569397416825.0,1,0,0
967.0,1569397417276.0,2,1,0
1055.5,1569397417736.0,2,1,0
1181.5,1569397418206.0,2,1,0
1266.5,1569397418666.0,2,1,0
1195.5,1569397419125.0,2,1,0
1148.0,1569397419586.0,2,1,0
1156.0,1569397420046.0,2,1,0
1544.0,1569397420506.0,2,1,0
1720.5,1569397420956.0,2,1,0
1893.0,1569397421416.0,2,1,0
1961.0,1569397421875.0,2,1,0
1679.0,1569397422335.0,2,1,0
1205.0,1569397422804.0,2,1,0
1281.5,1569397423290.0,2,1,0
1282.0,1569397423726.0,1,1,0
1305.0,1569397424186.0,1,1,0
1329.5,1569397424645.0,1,1,0
1351.5,1569397425106.0,1,1,0
1346.5,1569397425566.0,1,1,0
1264.0,1569397426026.0,1,1,0
1140.5,1569397426495.0,2,0,0
1072.0,1569397426956.0,2,0,0
1003.5,1569397427416.0,2,0,0
937.0,1569397427876.0,2,0,0
912.0,1569397428345.0,2,0,0
895.5,1569397428806.0,2,0,0
884.5,1569397429266.0,2,0,0
880.0,1569397429726.0,2,0,0
862.5,1569397430186.0,2,0,0
857.0,1569397430673.0,2,0,0
842.0,1569397431105.0,1,0,0
832.5,1569397431566.0,1,0,0
825.5,1569397432015.0,1,0,0
816.0,1569397432476.0,3,0,0
807.5,1569397432946.0,3,0,0
808.5,1569397433396.0,3,0,0
801.5,1569397433858.0,3,0,0
850.5,1569397434326.0,3,0,0
1145.5,1569397434776.0,3,0,0
1598.5,1569397435236.0,3,0,0
1933.0,1569397435696.0,3,0,0
2059.5,1569397436156.0,3,0,0
2123.0,1569397436606.0,1,0,0
1684.0,1569397437066.0,1,0,0
1485.5,1569397437526.0,1,0,0
1500.0,1569397438008.0,1,0,0
1522.0,1569397438446.0,1,0,0
1576.0,1569397438906.0,1,0,0
1607.5,1569397439365.0,1,0,0
1645.0,1569397439826.0,1,0,0
1669.0,1569397440286.0,1,0,0
1553.5,1569397440746.0,1,0,0
1437.0,1569397441216.0,1,0,0
1364.0,1569397441666.0,1,0,0
1217.0,1569397442126.0,1,0,0
1127.0,1569397442586.0,1,0,0
1061.5,1569397443056.0,1,0,0
975.5,1569397443516.0,1,0,0
933.5,1569397443976.0,1,0,0
900.5,1569397444436.0,2,0,0
871.0,1569397444906.0,2,0,0
871.5,1569397445366.0,2,0,0
856.5,1569397445826.0,2,0,0
855.0,1569397446296.0,2,0,0
893.5,1569397446746.0,2,0,0
1180.5,1569397447206.0,2,0,0
1397.5,1569397447666.0,2,0,0
1376.0,1569397448126.0,2,0,0
1250.0,1569397448586.0,1,0,0
1171.5,1569397449046.0,4,0,0
1069.0,1569397449516.0,4,0,0
1003.5,1569397449976.0,4,0,0
937.5,1569397450436.0,4,0,0
900.0,1569397450896.0,4,0,0
1127.0,1569397451356.0,4,0,0
1266.0,1569397451823.0,4,0,0
1305.5,1569397452276.0,4,0,0
1320.5,1569397452736.0,4,0,0
1344.5,1569397453196.0,4,0,0
1362.0,1569397453657.0,4,0,0
1396.0,1569397454116.0,4,0,0
1414.5,1569397454576.0,1,0,0
1438.5,1569397455036.0,1,0,0
1467.0,1569397455496.0,1,0,0
1485.0,1569397455995.0,1,0,0
1503.5,1569397456416.0,1,0,0
1521.0,1569397456870.0,1,0,0
1523.5,1569397457326.0,1,0,0
1485.5,1569397457787.0,1,0,0
1463.0,1569397458246.0,1,0,0
1425.0,1569397458706.0,1,0,0
1415.0,1569397459178.0,1,0,0
1342.0,1569397459636.0,1,0,0
1236.0,1569397460097.0,1,0,0
1152.0,1569397460557.0,1,0,0
1066.5,1569397461016.0,1,0,0
998.0,1569397461466.0,1,0,0
930.5,1569397461936.0,2,0,0
896.0,1569397462401.0,2,0,0
874.0,1569397462846.0,2,0,0
858.5,1569397463321.0,2,0,0
846.0,1569397463766.0,2,0,0
851.5,1569397464226.0,2,0,0
885.0,1569397464686.0,2,0,0
1153.5,1569397465136.0,2,0,0
1387.5,1569397465596.0,2,0,0
1420.5,1569397466056.0,2,0,0
1597.5,1569397466516.0,2,0,0
1747.0,1569397466976.0,2,0,0
2063.5,1569397467436.0,1,0,0
2364.0,1569397467896.0,1,0,0
1958.0,1569397468356.0,1,0,0
1497.0,1569397468823.0,1,0,0
1506.0,1569397469276.0,1,0,0
1521.0,1569397469765.0,5,0,0
1539.5,1569397470196.0,5,0,0
1571.5,1569397470656.0,5,0,0
1620.5,1569397471116.0,5,0,0
1648.5,1569397471576.0,5,0,0
1678.0,1569397472036.0,5,0,0
1714.5,1569397472496.0,5,0,0
1736.5,1569397472956.0,5,0,0
1759.5,1569397473416.0,5,0,0
1756.5,1569397473876.0,5,0,0
1703.0,1569397474337.0,5,0,0
1607.5,1569397474796.0,5,0,0
1513.5,1569397475256.0,1,0,0
1455.5,1569397475716.0,1,0,0
1444.0,1569397476176.0,1,0,0
1434.0,1569397476636.0,1,0,0
1418.0,1569397477096.0,1,0,0
1337.5,1569397477546.0,1,0,0
1262.5,1569397478016.0,1,0,0
1135.0,1569397478476.0,1,0,0
1062.0,1569397478928.0,1,0,0
