DT_steerAngle,Timestamp,Action,Bump,Traffic congestion
-8.200000000000001,1569397134525.0,0,0,0
-8.200000000000001,1569397134978.0,0,0,0
-8.200000000000001,1569397135440.0,0,0,0
-8.200000000000001,1569397135905.0,0,0,0
-8.200000000000001,1569397136364.0,0,0,0
-8.200000000000001,1569397136839.0,0,0,0
-8.200000000000001,1569397137299.0,0,0,0
-8.200000000000001,1569397137759.0,0,0,0
-8.200000000000001,1569397138220.0,0,0,0
-8.200000000000001,1569397138679.0,0,0,0
-8.200000000000001,1569397139138.0,0,0,0
-8.200000000000001,1569397139598.0,0,0,0
-8.200000000000001,1569397140059.0,0,0,0
-8.200000000000001,1569397140518.0,0,0,0
-8.200000000000001,1569397140984.0,0,0,0
-8.200000000000001,1569397141449.0,0,0,0
-8.200000000000001,1569397141914.0,0,0,0
-8.200000000000001,1569397142374.0,0,0,0
-8.200000000000001,1569397142834.0,0,0,0
-8.200000000000001,1569397143293.0,0,0,0
-8.200000000000001,1569397143759.0,0,0,0
-8.200000000000001,1569397144220.0,0,0,0
-8.200000000000001,1569397144679.0,0,0,0
-8.200000000000001,1569397145139.0,0,0,0
-8.200000000000001,1569397145599.0,0,0,0
-4.6000000000000005,1569397146059.0,10,0,0
-20.6,1569397146519.0,10,0,0
-52.400000000000006,1569397146979.0,10,0,0
-97.0,1569397147439.0,10,0,0
-102.30000000000001,1569397147904.0,10,0,0
-107.80000000000001,1569397148364.0,10,0,0
-158.5,1569397148824.0,10,0,0
-242.0,1569397149285.0,10,0,0
-336.70000000000005,1569397149754.0,10,0,0
-398.8,1569397150209.0,10,0,0
-360.40000000000003,1569397150664.0,10,0,0
-307.3,1569397151119.0,10,0,0
-206.4,1569397151610.0,10,0,0
-123.4,1569397152039.0,10,0,0
-112.4,1569397152505.0,10,0,0
-143.4,1569397152974.0,10,0,0
-231.4,1569397153429.0,10,0,0
-350.8,1569397153899.0,10,0,0
-364.0,1569397154354.0,10,0,0
-402.5,1569397154809.0,10,0,0
-454.0,1569397155270.0,10,0,0
-492.3,1569397155734.0,10,0,0
-488.90000000000003,1569397156194.0,10,0,0
-487.6,1569397156654.0,10,0,0
-487.1,1569397157109.0,10,0,0
-482.1,1569397157569.0,10,0,0
-478.8,1569397158034.0,10,0,0
-474.90000000000003,1569397158494.0,10,0,0
-457.8,1569397158990.0,10,0,0
-436.40000000000003,1569397159414.0,10,0,0
-388.70000000000005,1569397159879.0,10,0,0
-379.6,1569397160334.0,10,0,0
-379.3,1569397160794.0,10,0,0
-377.5,1569397161255.0,2,0,0
-234.20000000000002,1569397161719.0,2,0,0
-118.0,1569397162183.0,2,0,0
-1.1,1569397162649.0,2,0,0
154.10000000000002,1569397163109.0,2,0,0
192.3,1569397163577.0,2,0,0
199.20000000000002,1569397164033.0,2,0,0
230.70000000000002,1569397164504.0,2,0,0
282.6,1569397164968.0,2,0,0
269.7,1569397165428.0,2,0,0
178.60000000000002,1569397165893.0,2,0,0
137.6,1569397166344.0,2,0,0
113.2,1569397166814.0,2,0,0
87.7,1569397167269.0,2,0,0
24.400000000000002,1569397167734.0,2,0,0
-9.700000000000001,1569397168187.0,1,0,0
-10.3,1569397168649.0,1,0,0
-24.700000000000003,1569397169109.0,1,0,0
-27.3,1569397169568.0,1,0,0
-10.5,1569397170027.0,1,0,0
-6.1000000000000005,1569397170478.0,1,0,0
-4.1000000000000005,1569397170938.0,1,0,0
-4.0,1569397171398.0,1,0,0
1.0,1569397171859.0,1,0,0
5.6000000000000005,1569397172318.0,1,0,0
14.3,1569397172779.0,1,0,0
49.7,1569397173239.0,2,0,0
102.0,1569397173698.0,2,0,0
128.6,1569397174158.0,2,0,0
163.4,1569397174612.0,2,0,0
214.0,1569397175075.0,2,0,0
239.0,1569397175532.0,2,0,0
170.3,1569397175993.0,2,0,0
94.9,1569397176453.0,2,0,0
21.6,1569397176918.0,1,0,0
-4.9,1569397177378.0,1,0,0
-4.6000000000000005,1569397177838.0,1,0,0
-4.0,1569397178298.0,1,0,0
-4.1000000000000005,1569397178772.0,1,0,0
-3.4000000000000004,1569397179213.0,1,0,0
17.2,1569397179678.0,4,0,0
70.5,1569397180132.0,4,0,0
112.9,1569397180592.0,4,0,0
118.9,1569397181052.0,4,0,0
96.4,1569397181512.0,4,0,0
49.900000000000006,1569397181974.0,4,0,0
15.5,1569397182433.0,4,0,0
-24.3,1569397182904.0,4,0,0
-75.4,1569397183362.0,4,0,0
-111.0,1569397183819.0,4,0,0
-110.4,1569397184278.0,4,0,0
-55.0,1569397184738.0,4,0,0
-14.100000000000001,1569397185198.0,1,0,0
-3.7,1569397185653.0,1,0,0
-2.6,1569397186118.0,1,0,0
-1.0,1569397186578.0,1,0,0
-0.4,1569397187043.0,1,0,0
5.6000000000000005,1569397187503.0,2,1,0
28.700000000000003,1569397187963.0,2,1,0
106.2,1569397188429.0,2,1,0
178.5,1569397188883.0,2,1,0
239.3,1569397189348.0,2,1,0
295.2,1569397189803.0,2,1,0
353.6,1569397190269.0,2,1,0
366.70000000000005,1569397190718.0,2,1,0
358.5,1569397191178.0,2,1,0
333.40000000000003,1569397191633.0,2,1,0
310.5,1569397192093.0,2,1,0
230.3,1569397192553.0,2,1,0
142.0,1569397193013.0,2,1,0
102.9,1569397193468.0,2,1,0
78.5,1569397193928.0,2,1,0
74.8,1569397194383.0,2,1,0
73.60000000000001,1569397194848.0,2,1,0
69.3,1569397195308.0,2,1,0
67.8,1569397195770.0,0,0,0
67.7,1569397196228.0,0,0,0
67.7,1569397196683.0,2,1,0
35.300000000000004,1569397197143.0,2,1,0
20.5,1569397197603.0,2,1,0
20.5,1569397198057.0,2,1,0
43.5,1569397198518.0,2,1,0
86.2,1569397198983.0,2,1,0
134.6,1569397199443.0,2,1,0
194.60000000000002,1569397199898.0,2,1,0
257.8,1569397200358.0,2,1,0
300.8,1569397200819.0,2,1,0
348.90000000000003,1569397201277.0,2,1,0
372.0,1569397201743.0,2,1,0
347.3,1569397202198.0,2,1,0
295.0,1569397202653.0,2,1,0
216.60000000000002,1569397203157.0,2,1,0
138.8,1569397203573.0,2,1,0
61.2,1569397204032.0,2,1,0
43.1,1569397204493.0,2,1,0
40.300000000000004,1569397204953.0,2,1,0
40.5,1569397205413.0,2,1,0
25.900000000000002,1569397205873.0,2,1,0
9.600000000000001,1569397206338.0,1,0,0
-16.3,1569397206796.0,1,0,0
-22.900000000000002,1569397207257.0,1,0,0
-17.2,1569397207717.0,1,0,0
-14.200000000000001,1569397208177.0,1,0,0
-11.700000000000001,1569397208638.0,1,0,0
-11.100000000000001,1569397209097.0,1,0,0
-10.600000000000001,1569397209562.0,1,0,0
-10.4,1569397210022.0,1,0,0
-10.4,1569397210487.0,1,0,0
-10.9,1569397210946.0,1,0,0
-23.400000000000002,1569397211406.0,3,0,0
-56.7,1569397211872.0,3,0,0
-90.4,1569397212332.0,3,0,0
-121.4,1569397212792.0,3,0,0
-184.4,1569397213246.0,3,0,0
-202.70000000000002,1569397213756.0,3,0,0
-197.0,1569397214173.0,3,0,0
-141.20000000000002,1569397214632.0,3,0,0
-75.5,1569397215087.0,3,0,0
1.6,1569397215551.0,1,0,0
4.0,1569397216006.0,1,0,0
-30.1,1569397216467.0,1,0,0
-29.6,1569397216931.0,1,0,0
-22.0,1569397217387.0,1,0,0
-9.1,1569397217847.0,1,0,0
-7.4,1569397218307.0,1,0,0
-1.4000000000000001,1569397218775.0,1,0,0
1.8,1569397219227.0,1,0,0
1.8,1569397219687.0,1,0,0
1.8,1569397220147.0,1,0,0
3.5,1569397220607.0,1,0,0
4.6000000000000005,1569397221067.0,1,0,0
4.6000000000000005,1569397221527.0,1,0,0
4.4,1569397221992.0,1,0,0
4.9,1569397222447.0,1,0,0
4.2,1569397222912.0,1,0,0
3.9000000000000004,1569397223372.0,1,0,0
3.6,1569397223827.0,1,0,0
3.5,1569397224302.0,1,0,0
4.7,1569397224752.0,1,0,0
35.1,1569397225212.0,2,0,0
78.4,1569397225672.0,2,0,0
113.9,1569397226127.0,2,0,0
146.8,1569397226597.0,2,0,0
183.8,1569397227057.0,2,0,0
197.8,1569397227512.0,2,0,0
170.60000000000002,1569397227977.0,2,0,0
105.30000000000001,1569397228437.0,2,0,0
61.5,1569397228897.0,2,0,0
36.800000000000004,1569397229357.0,2,0,0
18.0,1569397229818.0,1,0,0
2.3000000000000003,1569397230277.0,1,0,0
1.5,1569397230732.0,1,0,0
1.6,1569397231197.0,1,0,0
-2.1,1569397231652.0,1,0,0
-2.1,1569397232117.0,1,0,0
-0.5,1569397232577.0,1,0,0
1.8,1569397233042.0,1,0,0
1.8,1569397233497.0,1,0,0
1.7000000000000002,1569397233957.0,1,0,0
0.8,1569397234412.0,1,0,0
-0.1,1569397234878.0,1,0,0
0.1,1569397235331.0,1,0,0
1.6,1569397235792.0,1,0,0
1.6,1569397236247.0,1,0,0
1.7000000000000002,1569397236712.0,1,0,0
1.7000000000000002,1569397237172.0,1,0,0
1.7000000000000002,1569397237637.0,1,0,0
1.7000000000000002,1569397238097.0,1,0,0
1.8,1569397238557.0,2,0,0
21.700000000000003,1569397239017.0,2,0,0
62.7,1569397239477.0,2,0,0
106.0,1569397239942.0,2,0,0
149.6,1569397240402.0,2,0,0
207.5,1569397240867.0,2,0,0
255.5,1569397241326.0,2,0,0
309.1,1569397241786.0,2,0,0
366.3,1569397242247.0,2,0,0
382.3,1569397242707.0,2,0,0
338.1,1569397243165.0,2,0,0
243.0,1569397243627.0,2,0,0
148.8,1569397244091.0,2,0,0
75.9,1569397244542.0,2,0,0
10.4,1569397245001.0,1,0,0
-0.5,1569397245461.0,1,0,0
-0.5,1569397245926.0,1,0,0
3.1,1569397246386.0,1,0,0
3.3000000000000003,1569397246846.0,1,0,0
2.1,1569397247316.0,1,0,0
0.6000000000000001,1569397247771.0,1,0,0
-0.1,1569397248221.0,1,0,0
-0.7000000000000001,1569397248686.0,1,0,0
-0.7000000000000001,1569397249151.0,1,0,0
-0.5,1569397249610.0,1,0,0
-0.5,1569397250078.0,1,0,0
1.2000000000000002,1569397250536.0,1,0,0
2.3000000000000003,1569397250998.0,1,0,0
-0.1,1569397251455.0,1,0,0
-2.1,1569397251916.0,1,0,0
-2.2,1569397252376.0,1,0,0
