DT_vehicleSpeed,Timestamp,Action,Bump,Traffic congestion
8.0,1569320138361.0,3,0,0
8.0,1569320138821.0,3,0,0
8.0,1569320139281.0,3,0,0
7.0,1569320139741.0,3,0,0
7.0,1569320140201.0,3,0,0
8.0,1569320140661.0,3,0,0
9.0,1569320141121.0,3,0,0
9.0,1569320141580.0,3,0,0
10.0,1569320142041.0,3,0,0
10.0,1569320142511.0,3,0,0
10.0,1569320142960.0,3,0,0
10.0,1569320143421.0,3,0,0
11.0,1569320143880.0,3,0,0
11.0,1569320144341.0,3,0,0
11.0,1569320144801.0,3,0,0
11.0,1569320145261.0,3,0,0
12.0,1569320145721.0,1,0,0
12.0,1569320146184.0,1,0,0
13.0,1569320146641.0,1,0,0
13.0,1569320147100.0,1,0,0
14.0,1569320147571.0,5,0,0
14.0,1569320148031.0,5,0,0
15.0,1569320148491.0,5,0,0
15.0,1569320148941.0,5,0,0
15.0,1569320149411.0,5,0,0
15.0,1569320149871.0,5,0,0
15.0,1569320150331.0,5,0,0
16.0,1569320150791.0,5,0,0
16.0,1569320151251.0,5,0,0
17.0,1569320151711.0,5,0,0
17.0,1569320152171.0,5,0,0
17.0,1569320152631.0,5,0,0
17.0,1569320153091.0,5,0,0
18.0,1569320153551.0,1,0,0
18.0,1569320154010.0,1,0,0
18.0,1569320154480.0,1,0,0
18.0,1569320154940.0,1,0,0
18.0,1569320155391.0,1,0,0
17.0,1569320155861.0,1,0,0
17.0,1569320156321.0,1,0,0
17.0,1569320156781.0,1,0,0
16.0,1569320157241.0,6,0,0
16.0,1569320157711.0,6,0,0
15.0,1569320158160.0,6,0,0
15.0,1569320158630.0,6,0,0
14.0,1569320159091.0,6,0,0
14.0,1569320159551.0,6,0,0
13.0,1569320160011.0,6,0,0
12.0,1569320160471.0,6,0,0
12.0,1569320160931.0,6,0,0
12.0,1569320161391.0,6,0,0
12.0,1569320161851.0,6,0,0
12.0,1569320162311.0,6,0,0
12.0,1569320162771.0,6,0,0
13.0,1569320163231.0,6,0,0
13.0,1569320163691.0,6,0,0
14.0,1569320164151.0,6,0,0
15.0,1569320164612.0,6,0,0
15.0,1569320165071.0,1,0,0
16.0,1569320165531.0,1,0,0
17.0,1569320165991.0,1,0,0
17.0,1569320166451.0,1,0,0
18.0,1569320166911.0,1,0,0
18.0,1569320167371.0,5,0,0
18.0,1569320167832.0,5,0,0
18.0,1569320168291.0,5,0,0
18.0,1569320168752.0,5,0,0
18.0,1569320169211.0,5,0,0
18.0,1569320169670.0,5,0,0
18.0,1569320170132.0,5,0,0
18.0,1569320170601.0,5,0,0
18.0,1569320171060.0,5,0,0
18.0,1569320171523.0,5,0,0
18.0,1569320171981.0,5,0,0
18.0,1569320172451.0,1,0,0
18.0,1569320172911.0,1,0,0
18.0,1569320173371.0,1,0,0
18.0,1569320173831.0,1,0,0
17.0,1569320174291.0,1,0,0
16.0,1569320174761.0,6,0,0
14.0,1569320175221.0,6,0,0
13.0,1569320175681.0,6,0,0
12.0,1569320176141.0,6,0,0
11.0,1569320176601.0,6,0,0
11.0,1569320177061.0,6,0,0
11.0,1569320177531.0,6,0,0
11.0,1569320177990.0,6,0,0
12.0,1569320178451.0,6,0,0
14.0,1569320178911.0,6,0,0
14.0,1569320179371.0,6,0,0
15.0,1569320179831.0,6,0,0
15.0,1569320180280.0,6,0,0
15.0,1569320180751.0,6,0,0
15.0,1569320181201.0,6,0,0
15.0,1569320181672.0,6,0,0
15.0,1569320182131.0,1,0,0
15.0,1569320182581.0,1,0,0
16.0,1569320183041.0,1,0,0
17.0,1569320183501.0,1,0,0
18.0,1569320183971.0,1,0,0
18.0,1569320184421.0,1,0,0
18.0,1569320184881.0,1,0,0
18.0,1569320185341.0,1,0,0
18.0,1569320185801.0,5,0,0
18.0,1569320186271.0,5,0,0
18.0,1569320186731.0,5,0,0
18.0,1569320187208.0,5,0,0
18.0,1569320187651.0,5,0,0
18.0,1569320188111.0,5,0,0
19.0,1569320188570.0,5,0,0
19.0,1569320189021.0,5,0,0
18.0,1569320189481.0,5,0,0
18.0,1569320189941.0,5,0,0
19.0,1569320190401.0,5,0,0
19.0,1569320190861.0,5,0,0
19.0,1569320191321.0,1,0,0
19.0,1569320191781.0,1,0,0
19.0,1569320192240.0,1,0,0
18.0,1569320192701.0,1,0,0
18.0,1569320193161.0,1,0,0
17.0,1569320193631.0,6,0,0
15.0,1569320194090.0,6,0,0
14.0,1569320194571.0,6,0,0
13.0,1569320195011.0,6,0,0
12.0,1569320195471.0,6,0,0
12.0,1569320195931.0,6,0,0
12.0,1569320196391.0,6,0,0
12.0,1569320196851.0,6,0,0
12.0,1569320197311.0,6,0,0
12.0,1569320197771.0,6,0,0
13.0,1569320198231.0,6,0,0
13.0,1569320198691.0,6,0,0
13.0,1569320199151.0,6,0,0
13.0,1569320199611.0,6,0,0
13.0,1569320200071.0,6,0,0
13.0,1569320200531.0,6,0,0
13.0,1569320200991.0,6,0,0
14.0,1569320201451.0,6,0,0
14.0,1569320201910.0,1,0,0
15.0,1569320202371.0,1,0,0
16.0,1569320202832.0,1,0,0
17.0,1569320203281.0,1,0,0
18.0,1569320203751.0,1,0,0
18.0,1569320204221.0,5,0,0
18.0,1569320204680.0,5,0,0
18.0,1569320205141.0,5,0,0
18.0,1569320205601.0,5,0,0
18.0,1569320206061.0,5,0,0
17.0,1569320206520.0,5,0,0
17.0,1569320206981.0,5,0,0
18.0,1569320207440.0,5,0,0
18.0,1569320207901.0,5,0,0
19.0,1569320208361.0,5,0,0
19.0,1569320208821.0,5,0,0
19.0,1569320209280.0,5,0,0
19.0,1569320209751.0,1,0,0
19.0,1569320210211.0,1,0,0
19.0,1569320210670.0,1,0,0
18.0,1569320211140.0,1,0,0
18.0,1569320211600.0,1,0,0
18.0,1569320212062.0,1,0,0
18.0,1569320212520.0,1,0,0
17.0,1569320212981.0,1,0,0
17.0,1569320213448.0,1,0,0
16.0,1569320213900.0,6,0,0
15.0,1569320214371.0,6,0,0
14.0,1569320214830.0,6,0,0
13.0,1569320215291.0,6,0,0
12.0,1569320215751.0,6,0,0
12.0,1569320216211.0,6,0,0
12.0,1569320216671.0,6,0,0
12.0,1569320217120.0,6,0,0
13.0,1569320217590.0,6,0,0
14.0,1569320218051.0,6,0,0
14.0,1569320218511.0,6,0,0
14.0,1569320218971.0,6,0,0
15.0,1569320219431.0,6,0,0
14.0,1569320219891.0,6,0,0
14.0,1569320220351.0,6,0,0
14.0,1569320220811.0,6,0,0
14.0,1569320221271.0,6,0,0
14.0,1569320221732.0,6,0,0
15.0,1569320222191.0,1,0,0
15.0,1569320222652.0,1,0,0
16.0,1569320223122.0,1,0,0
17.0,1569320223571.0,1,0,0
17.0,1569320224041.0,1,0,0
18.0,1569320224501.0,1,0,0
19.0,1569320224961.0,5,0,0
19.0,1569320225411.0,5,0,0
19.0,1569320225881.0,5,0,0
19.0,1569320226341.0,5,0,0
20.0,1569320226801.0,5,0,0
20.0,1569320227252.0,5,0,0
20.0,1569320227712.0,5,0,0
21.0,1569320228170.0,5,0,0
21.0,1569320228634.0,5,0,0
22.0,1569320229091.0,5,0,0
22.0,1569320229551.0,5,0,0
22.0,1569320230011.0,5,0,0
22.0,1569320230471.0,1,0,0
21.0,1569320230932.0,1,0,0
21.0,1569320231405.0,1,0,0
20.0,1569320231851.0,1,0,0
19.0,1569320232301.0,1,0,0
19.0,1569320232761.0,1,0,0
17.0,1569320233221.0,1,0,0
15.0,1569320233681.0,6,0,0
14.0,1569320234131.0,6,0,0
12.0,1569320234591.0,6,0,0
12.0,1569320235051.0,6,0,0
12.0,1569320235511.0,6,0,0
12.0,1569320235971.0,6,0,0
12.0,1569320236431.0,6,0,0
12.0,1569320236891.0,6,0,0
12.0,1569320237352.0,6,0,0
12.0,1569320237811.0,6,0,0
12.0,1569320238271.0,6,0,0
12.0,1569320238732.0,6,0,0
12.0,1569320239183.0,6,0,0
12.0,1569320239651.0,6,0,0
13.0,1569320240111.0,6,0,0
13.0,1569320240570.0,6,0,0
14.0,1569320241031.0,6,0,0
14.0,1569320241490.0,1,0,0
15.0,1569320241951.0,1,0,0
16.0,1569320242411.0,1,0,0
17.0,1569320242871.0,1,0,0
19.0,1569320243331.0,1,0,0
19.0,1569320243792.0,1,0,0
20.0,1569320244250.0,5,0,0
20.0,1569320244711.0,5,0,0
20.0,1569320245170.0,5,0,0
19.0,1569320245636.0,5,0,0
19.0,1569320246091.0,5,0,0
19.0,1569320246551.0,5,0,0
18.0,1569320247011.0,5,0,0
18.0,1569320247471.0,5,0,0
18.0,1569320247931.0,5,0,0
18.0,1569320248390.0,5,0,0
19.0,1569320248841.0,5,0,0
19.0,1569320249331.0,1,0,0
19.0,1569320249761.0,1,0,0
19.0,1569320250221.0,1,0,0
18.0,1569320250691.0,1,0,0
18.0,1569320251141.0,1,0,0
17.0,1569320251610.0,1,0,0
17.0,1569320252071.0,1,0,0
17.0,1569320252536.0,1,0,0
16.0,1569320252991.0,1,0,0
15.0,1569320253451.0,6,0,0
14.0,1569320253901.0,6,0,0
14.0,1569320254361.0,6,0,0
13.0,1569320254831.0,6,0,0
13.0,1569320255291.0,6,0,0
13.0,1569320255751.0,6,0,0
13.0,1569320256212.0,6,0,0
13.0,1569320256681.0,6,0,0
14.0,1569320257151.0,6,0,0
15.0,1569320257611.0,6,0,0
15.0,1569320258071.0,6,0,0
15.0,1569320258532.0,6,0,0
15.0,1569320258993.0,6,0,0
15.0,1569320259451.0,6,0,0
15.0,1569320259929.0,6,0,0
15.0,1569320260370.0,6,0,0
16.0,1569320260830.0,6,0,0
17.0,1569320261291.0,1,0,0
18.0,1569320261741.0,1,0,0
18.0,1569320262205.0,1,0,0
18.0,1569320262664.0,1,0,0
18.0,1569320263121.0,1,0,0
18.0,1569320263581.0,5,0,0
18.0,1569320264041.0,5,0,0
18.0,1569320264501.0,5,0,0
18.0,1569320264962.0,5,0,0
18.0,1569320265420.0,5,0,0
19.0,1569320265891.0,5,0,0
19.0,1569320266341.0,5,0,0
20.0,1569320266801.0,5,0,0
21.0,1569320267261.0,5,0,0
21.0,1569320267721.0,5,0,0
21.0,1569320268181.0,5,0,0
21.0,1569320268653.0,1,0,0
21.0,1569320269101.0,1,0,0
21.0,1569320269562.0,1,0,0
21.0,1569320270021.0,1,0,0
20.0,1569320270488.0,1,0,0
20.0,1569320270941.0,1,0,0
19.0,1569320271402.0,1,0,0
18.0,1569320271861.0,1,0,0
16.0,1569320272321.0,6,0,0
15.0,1569320272771.0,6,0,0
14.0,1569320273231.0,6,0,0
14.0,1569320273701.0,6,0,0
14.0,1569320274151.0,6,0,0
13.0,1569320274612.0,6,0,0
13.0,1569320275071.0,6,0,0
12.0,1569320275531.0,6,0,0
12.0,1569320276001.0,6,0,0
12.0,1569320276461.0,6,0,0
12.0,1569320276921.0,6,0,0
12.0,1569320277381.0,6,0,0
12.0,1569320277841.0,6,0,0
13.0,1569320278301.0,6,0,0
13.0,1569320278750.0,6,0,0
14.0,1569320279211.0,6,0,0
15.0,1569320279672.0,1,0,0
16.0,1569320280131.0,1,0,0
18.0,1569320280601.0,1,0,0
19.0,1569320281061.0,1,0,0
20.0,1569320281522.0,1,0,0
22.0,1569320281982.0,1,0,0
22.0,1569320282440.0,1,0,0
22.0,1569320282911.0,1,0,0
22.0,1569320283360.0,1,0,0
22.0,1569320283831.0,1,0,0
21.0,1569320284291.0,1,0,0
21.0,1569320284741.0,1,0,0
21.0,1569320285201.0,1,0,0
21.0,1569320285662.0,1,0,0
21.0,1569320286131.0,1,0,0
21.0,1569320286591.0,1,0,0
21.0,1569320287052.0,1,0,0
21.0,1569320287510.0,1,0,0
20.0,1569320287970.0,1,0,0
20.0,1569320288431.0,1,0,0
19.0,1569320288892.0,1,0,0
19.0,1569320289351.0,1,0,0
17.0,1569320289821.0,1,0,0
16.0,1569320290281.0,3,0,0
15.0,1569320290742.0,3,0,0
15.0,1569320291201.0,3,0,0
14.0,1569320291668.0,3,0,0
13.0,1569320292122.0,3,0,0
13.0,1569320292582.0,3,0,0
13.0,1569320293042.0,3,0,0
14.0,1569320293502.0,3,0,0
14.0,1569320293961.0,3,0,0
15.0,1569320294422.0,3,0,0
15.0,1569320294872.0,3,0,0
16.0,1569320295332.0,3,0,0
16.0,1569320295792.0,3,0,0
16.0,1569320296252.0,1,0,0
16.0,1569320296722.0,1,0,0
16.0,1569320297182.0,1,0,0
15.0,1569320297650.0,1,0,0
14.0,1569320298102.0,6,0,0
12.0,1569320298561.0,6,0,0
11.0,1569320299032.0,6,0,0
11.0,1569320299492.0,6,0,0
11.0,1569320299952.0,6,0,0
11.0,1569320300401.0,6,0,0
11.0,1569320300862.0,6,0,0
13.0,1569320301322.0,6,0,0
14.0,1569320301792.0,6,0,0
14.0,1569320302242.0,6,0,0
14.0,1569320302712.0,6,0,0
14.0,1569320303181.0,6,0,0
14.0,1569320303632.0,6,0,0
14.0,1569320304094.0,6,0,0
16.0,1569320304552.0,6,0,0
18.0,1569320305012.0,1,0,0
19.0,1569320305472.0,1,0,0
19.0,1569320305932.0,1,0,0
19.0,1569320306392.0,1,0,0
20.0,1569320306852.0,1,0,0
20.0,1569320307322.0,1,0,0
20.0,1569320307772.0,1,0,0
20.0,1569320308232.0,1,0,0
20.0,1569320308692.0,1,0,0
19.0,1569320309152.0,1,0,0
19.0,1569320309612.0,1,0,0
19.0,1569320310082.0,1,0,0
19.0,1569320310542.0,1,0,0
18.0,1569320311002.0,1,0,0
18.0,1569320311462.0,1,0,0
18.0,1569320311922.0,1,0,0
18.0,1569320312382.0,1,0,0
16.0,1569320312855.0,1,0,0
15.0,1569320313312.0,2,0,0
13.0,1569320313785.0,2,0,0
14.0,1569320314232.0,2,0,0
13.0,1569320314682.0,2,0,0
14.0,1569320315142.0,2,0,0
14.0,1569320315602.0,2,0,0
15.0,1569320316062.0,2,0,0
16.0,1569320316522.0,2,0,0
16.0,1569320316992.0,2,0,0
17.0,1569320317452.0,2,0,0
18.0,1569320317912.0,2,0,0
19.0,1569320318372.0,2,0,0
19.0,1569320318832.0,1,0,0
20.0,1569320319292.0,1,0,0
19.0,1569320319752.0,1,0,0
19.0,1569320320212.0,1,0,0
19.0,1569320320683.0,1,0,0
19.0,1569320321173.0,1,0,0
19.0,1569320321602.0,1,0,0
18.0,1569320322062.0,1,0,0
18.0,1569320322522.0,1,0,0
17.0,1569320322982.0,5,0,0
16.0,1569320323442.0,5,0,0
16.0,1569320323902.0,5,0,0
16.0,1569320324352.0,5,0,0
15.0,1569320324812.0,5,0,0
15.0,1569320325272.0,5,0,0
15.0,1569320325742.0,5,0,0
16.0,1569320326202.0,5,0,0
17.0,1569320326662.0,5,0,0
18.0,1569320327112.0,5,0,0
18.0,1569320327582.0,5,0,0
18.0,1569320328042.0,1,0,0
18.0,1569320328502.0,1,0,0
18.0,1569320328962.0,1,0,0
17.0,1569320329422.0,1,0,0
17.0,1569320329882.0,1,0,0
16.0,1569320330342.0,1,0,0
15.0,1569320330792.0,6,0,0
13.0,1569320331262.0,6,0,0
13.0,1569320331729.0,6,0,0
12.0,1569320332182.0,6,0,0
12.0,1569320332632.0,6,0,0
12.0,1569320333091.0,6,0,0
12.0,1569320333552.0,6,0,0
12.0,1569320334012.0,6,0,0
13.0,1569320334472.0,6,0,0
13.0,1569320334932.0,6,0,0
13.0,1569320335392.0,6,0,0
13.0,1569320335852.0,6,0,0
13.0,1569320336312.0,6,0,0
14.0,1569320336781.0,6,0,0
15.0,1569320337242.0,6,0,0
15.0,1569320337702.0,6,0,0
16.0,1569320338162.0,6,0,0
17.0,1569320338622.0,6,0,0
17.0,1569320339082.0,6,0,0
18.0,1569320339542.0,1,0,0
19.0,1569320340002.0,1,0,0
19.0,1569320340462.0,1,0,0
19.0,1569320340922.0,1,0,0
18.0,1569320341383.0,1,0,0
18.0,1569320341841.0,5,0,0
17.0,1569320342319.0,5,0,0
17.0,1569320342762.0,5,0,0
17.0,1569320343232.0,5,0,0
16.0,1569320343712.0,5,0,0
16.0,1569320344172.0,5,0,0
16.0,1569320344632.0,5,0,0
16.0,1569320345092.0,5,0,0
17.0,1569320345552.0,5,0,0
17.0,1569320346012.0,1,0,0
18.0,1569320346473.0,1,0,0
18.0,1569320346932.0,1,0,0
18.0,1569320347391.0,1,0,0
18.0,1569320347852.0,1,0,0
17.0,1569320348312.0,1,0,0
16.0,1569320348771.0,1,0,0
15.0,1569320349233.0,1,0,0
14.0,1569320349702.0,6,0,0
13.0,1569320350162.0,6,0,0
11.0,1569320350622.0,6,0,0
11.0,1569320351082.0,6,0,0
11.0,1569320351541.0,6,0,0
11.0,1569320352002.0,6,0,0
10.0,1569320352461.0,6,0,0
11.0,1569320352921.0,6,0,0
12.0,1569320353382.0,6,0,0
13.0,1569320353841.0,6,0,0
14.0,1569320354292.0,6,0,0
14.0,1569320354752.0,6,0,0
15.0,1569320355223.0,6,0,0
15.0,1569320355683.0,6,0,0
15.0,1569320356142.0,6,0,0
15.0,1569320356601.0,6,0,0
16.0,1569320357062.0,6,0,0
16.0,1569320357523.0,1,0,0
17.0,1569320357983.0,1,0,0
17.0,1569320358442.0,1,0,0
18.0,1569320358892.0,1,0,0
18.0,1569320359352.0,1,0,0
18.0,1569320359812.0,1,0,0
17.0,1569320360277.0,4,0,0
17.0,1569320360738.0,4,0,0
16.0,1569320361192.0,4,0,0
16.0,1569320361664.0,4,0,0
15.0,1569320362113.0,4,0,0
15.0,1569320362571.0,4,0,0
15.0,1569320363043.0,4,0,0
15.0,1569320363502.0,4,0,0
16.0,1569320363962.0,4,0,0
16.0,1569320364422.0,4,0,0
17.0,1569320364881.0,4,0,0
17.0,1569320365342.0,4,0,0
17.0,1569320365802.0,1,0,0
17.0,1569320366262.0,1,0,0
17.0,1569320366724.0,1,0,0
16.0,1569320367183.0,1,0,0
14.0,1569320367667.0,6,0,0
12.0,1569320368112.0,6,0,0
12.0,1569320368572.0,6,0,0
11.0,1569320369032.0,6,0,0
11.0,1569320369492.0,6,0,0
11.0,1569320369962.0,6,0,0
11.0,1569320370421.0,6,0,0
11.0,1569320370882.0,6,0,0
12.0,1569320371341.0,6,0,0
12.0,1569320371803.0,6,0,0
12.0,1569320372262.0,6,0,0
13.0,1569320372723.0,6,0,0
13.0,1569320373183.0,6,0,0
14.0,1569320373641.0,6,0,0
14.0,1569320374111.0,6,0,0
14.0,1569320374573.0,6,0,0
15.0,1569320375032.0,6,0,0
16.0,1569320375491.0,1,0,0
17.0,1569320375952.0,1,0,0
17.0,1569320376412.0,1,0,0
18.0,1569320376883.0,1,0,0
18.0,1569320377342.0,4,0,0
18.0,1569320377803.0,4,0,0
18.0,1569320378269.0,4,0,0
18.0,1569320378712.0,4,0,0
18.0,1569320379172.0,4,0,0
18.0,1569320379632.0,4,0,0
19.0,1569320380092.0,4,0,0
19.0,1569320380562.0,4,0,0
19.0,1569320381022.0,4,0,0
20.0,1569320381482.0,4,0,0
20.0,1569320381942.0,1,0,0
20.0,1569320382451.0,1,0,0
20.0,1569320382862.0,1,0,0
20.0,1569320383322.0,1,0,0
20.0,1569320383782.0,1,0,0
19.0,1569320384241.0,1,0,0
18.0,1569320384702.0,1,0,0
16.0,1569320385163.0,1,0,0
14.0,1569320385646.0,6,0,0
13.0,1569320386082.0,6,0,0
12.0,1569320386541.0,6,0,0
11.0,1569320387012.0,6,0,0
11.0,1569320387461.0,6,0,0
11.0,1569320387932.0,6,0,0
12.0,1569320388382.0,6,0,0
13.0,1569320388841.0,6,0,0
14.0,1569320389301.0,6,0,0
14.0,1569320389762.0,6,0,0
14.0,1569320390222.0,6,0,0
14.0,1569320390681.0,6,0,0
14.0,1569320391142.0,6,0,0
15.0,1569320391592.0,6,0,0
15.0,1569320392062.0,6,0,0
15.0,1569320392512.0,6,0,0
16.0,1569320392971.0,6,0,0
16.0,1569320393431.0,1,0,0
18.0,1569320393892.0,1,0,0
19.0,1569320394352.0,1,0,0
20.0,1569320394812.0,5,0,0
20.0,1569320395281.0,5,0,0
20.0,1569320395742.0,5,0,0
19.0,1569320396214.0,5,0,0
19.0,1569320396669.0,5,0,0
18.0,1569320397121.0,5,0,0
18.0,1569320397581.0,5,0,0
18.0,1569320398041.0,5,0,0
19.0,1569320398491.0,5,0,0
19.0,1569320398972.0,5,0,0
19.0,1569320399432.0,5,0,0
19.0,1569320399882.0,5,0,0
19.0,1569320400352.0,5,0,0
19.0,1569320400811.0,1,0,0
19.0,1569320401272.0,1,0,0
18.0,1569320401732.0,1,0,0
17.0,1569320402203.0,1,0,0
16.0,1569320402672.0,6,0,0
15.0,1569320403132.0,6,0,0
14.0,1569320403603.0,6,0,0
13.0,1569320404063.0,6,0,0
13.0,1569320404522.0,6,0,0
12.0,1569320404991.0,6,0,0
12.0,1569320405462.0,6,0,0
13.0,1569320405912.0,6,0,0
13.0,1569320406383.0,6,0,0
13.0,1569320406842.0,6,0,0
14.0,1569320407302.0,6,0,0
14.0,1569320407772.0,6,0,0
14.0,1569320408231.0,6,0,0
15.0,1569320408691.0,6,0,0
15.0,1569320409162.0,6,0,0
16.0,1569320409622.0,6,0,0
16.0,1569320410082.0,1,0,0
17.0,1569320410532.0,1,0,0
18.0,1569320410992.0,1,0,0
18.0,1569320411452.0,1,0,0
19.0,1569320411912.0,5,0,0
19.0,1569320412372.0,5,0,0
19.0,1569320412832.0,5,0,0
19.0,1569320413292.0,5,0,0
19.0,1569320413752.0,5,0,0
18.0,1569320414223.0,5,0,0
19.0,1569320414672.0,5,0,0
19.0,1569320415143.0,5,0,0
20.0,1569320415603.0,5,0,0
20.0,1569320416062.0,5,0,0
20.0,1569320416522.0,5,0,0
20.0,1569320416982.0,5,0,0
20.0,1569320417442.0,1,0,0
19.0,1569320417912.0,1,0,0
19.0,1569320418366.0,1,0,0
18.0,1569320418822.0,1,0,0
17.0,1569320419283.0,1,0,0
15.0,1569320419751.0,3,0,0
13.0,1569320420214.0,3,0,0
13.0,1569320420664.0,3,0,0
12.0,1569320421132.0,3,0,0
11.0,1569320421592.0,3,0,0
10.0,1569320422052.0,3,0,0
10.0,1569320422512.0,3,0,0
10.0,1569320422972.0,3,0,0
11.0,1569320423432.0,3,0,0
13.0,1569320423892.0,3,0,0
13.0,1569320424352.0,3,0,0
14.0,1569320424811.0,3,0,0
13.0,1569320425272.0,3,0,0
13.0,1569320425737.0,3,0,0
13.0,1569320426203.0,3,0,0
12.0,1569320426655.0,3,0,0
11.0,1569320427111.0,3,0,0
11.0,1569320427573.0,3,0,0
11.0,1569320428033.0,3,0,0
11.0,1569320428492.0,3,0,0
11.0,1569320428968.0,3,0,0
11.0,1569320429422.0,3,0,0
12.0,1569320429872.0,3,0,0
13.0,1569320430332.0,3,0,0
14.0,1569320430792.0,3,0,0
15.0,1569320431253.0,3,0,0
16.0,1569320431724.0,3,0,0
16.0,1569320432182.0,3,0,0
17.0,1569320432632.0,3,0,0
18.0,1569320433092.0,1,0,0
19.0,1569320433553.0,1,0,0
19.0,1569320434013.0,1,0,0
19.0,1569320434473.0,1,0,0
19.0,1569320434933.0,1,0,0
20.0,1569320435393.0,5,0,0
20.0,1569320435853.0,5,0,0
20.0,1569320436313.0,5,0,0
20.0,1569320436783.0,5,0,0
19.0,1569320437242.0,5,0,0
19.0,1569320437712.0,5,0,0
20.0,1569320438173.0,5,0,0
21.0,1569320438633.0,5,0,0
21.0,1569320439093.0,5,0,0
20.0,1569320439562.0,1,0,0
20.0,1569320440023.0,1,0,0
20.0,1569320440513.0,1,0,0
19.0,1569320440953.0,1,0,0
19.0,1569320441412.0,1,0,0
18.0,1569320441873.0,1,0,0
17.0,1569320442333.0,1,0,0
