DT_lateralAcc,Timestamp,Action,Bump,Traffic congestion
-0.05,1569320118580.0,1,1,0
-0.07,1569320119040.0,3,1,0
-0.06,1569320119510.0,3,1,0
-0.03,1569320119970.0,3,1,0
-0.08,1569320120430.0,3,1,0
-0.08,1569320120890.0,3,1,0
-0.14,1569320121351.0,3,1,0
-0.06,1569320121809.0,3,1,0
-0.02,1569320122280.0,3,1,0
-0.03,1569320122765.0,3,1,0
-0.02,1569320123199.0,3,1,0
-0.05,1569320123659.0,3,1,0
-0.02,1569320124119.0,3,1,0
0.06,1569320124580.0,3,1,0
-0.11,1569320125039.0,3,1,0
-0.01,1569320125509.0,3,1,0
0.01,1569320125970.0,3,1,0
0.05,1569320126430.0,3,1,0
0.0,1569320126890.0,3,1,0
0.0,1569320127352.0,1,1,0
0.0,1569320127809.0,1,1,0
0.0,1569320128270.0,1,1,0
0.0,1569320128732.0,1,1,0
0.0,1569320129191.0,1,1,0
0.0,1569320129651.0,1,1,0
0.01,1569320130120.0,1,1,0
0.0,1569320130581.0,1,1,0
0.0,1569320131041.0,1,1,0
0.02,1569320131500.0,1,1,0
0.01,1569320131951.0,1,1,0
0.02,1569320132421.0,1,1,0
0.03,1569320132870.0,1,1,0
0.02,1569320133338.0,1,1,0
0.0,1569320133791.0,1,1,0
0.01,1569320134251.0,1,1,0
0.02,1569320134711.0,1,1,0
0.02,1569320135171.0,1,1,0
0.01,1569320135631.0,1,1,0
0.02,1569320136090.0,1,1,0
0.03,1569320136560.0,1,1,0
0.0,1569320137021.0,1,1,0
0.01,1569320137481.0,1,1,0
0.0,1569320137941.0,1,1,0
0.01,1569320138401.0,3,0,0
-0.02,1569320138860.0,3,0,0
-0.06,1569320139321.0,3,0,0
-0.1,1569320139771.0,3,0,0
-0.1,1569320140231.0,3,0,0
-0.09,1569320140728.0,3,0,0
-0.12,1569320141151.0,3,0,0
-0.11,1569320141614.0,3,0,0
-0.09,1569320142071.0,3,0,0
-0.08,1569320142541.0,3,0,0
-0.01,1569320142990.0,3,0,0
0.0,1569320143451.0,3,0,0
0.03,1569320143910.0,3,0,0
0.0,1569320144371.0,3,0,0
-0.01,1569320144831.0,3,0,0
0.0,1569320145291.0,3,0,0
0.0,1569320145751.0,1,0,0
0.01,1569320146211.0,1,0,0
0.0,1569320146671.0,1,0,0
0.0,1569320147131.0,1,0,0
-0.01,1569320147601.0,5,0,0
-0.06,1569320148061.0,5,0,0
-0.09,1569320148521.0,5,0,0
-0.05,1569320148981.0,5,0,0
-0.02,1569320149441.0,5,0,0
0.01,1569320149901.0,5,0,0
0.06,1569320150361.0,5,0,0
0.08,1569320150820.0,5,0,0
0.08,1569320151313.0,5,0,0
0.02,1569320151747.0,5,0,0
-0.01,1569320152202.0,5,0,0
-0.01,1569320152661.0,5,0,0
0.0,1569320153121.0,5,0,0
0.0,1569320153581.0,1,0,0
0.01,1569320154041.0,1,0,0
-0.04,1569320154511.0,1,0,0
-0.01,1569320154971.0,1,0,0
0.0,1569320155431.0,1,0,0
-0.02,1569320155891.0,1,0,0
-0.01,1569320156352.0,1,0,0
0.0,1569320156810.0,1,0,0
0.0,1569320157271.0,6,0,0
0.03,1569320157743.0,6,0,0
0.19,1569320158191.0,6,0,0
0.27,1569320158661.0,6,0,0
0.28,1569320159120.0,6,0,0
0.33,1569320159581.0,6,0,0
0.31,1569320160041.0,6,0,0
0.23,1569320160501.0,6,0,0
0.19,1569320160961.0,6,0,0
0.2,1569320161421.0,6,0,0
0.1,1569320161881.0,6,0,0
0.16,1569320162341.0,6,0,0
0.07,1569320162801.0,6,0,0
0.03,1569320163262.0,6,0,0
-0.01,1569320163721.0,6,0,0
-0.09,1569320164187.0,6,0,0
-0.01,1569320164651.0,6,0,0
-0.01,1569320165101.0,1,0,0
-0.01,1569320165561.0,1,0,0
-0.01,1569320166073.0,1,0,0
0.0,1569320166481.0,1,0,0
-0.02,1569320166941.0,1,0,0
-0.05,1569320167401.0,5,0,0
-0.11,1569320167861.0,5,0,0
-0.11,1569320168323.0,5,0,0
-0.1,1569320168780.0,5,0,0
-0.02,1569320169241.0,5,0,0
0.06,1569320169711.0,5,0,0
0.07,1569320170184.0,5,0,0
0.11,1569320170630.0,5,0,0
0.06,1569320171091.0,5,0,0
-0.06,1569320171550.0,5,0,0
-0.01,1569320172011.0,5,0,0
0.0,1569320172481.0,1,0,0
-0.02,1569320172941.0,1,0,0
-0.02,1569320173401.0,1,0,0
-0.02,1569320173861.0,1,0,0
-0.02,1569320174331.0,1,0,0
0.01,1569320174791.0,6,0,0
-0.01,1569320175251.0,6,0,0
0.01,1569320175711.0,6,0,0
0.18,1569320176184.0,6,0,0
0.21,1569320176634.0,6,0,0
0.21,1569320177101.0,6,0,0
0.24,1569320177561.0,6,0,0
0.15,1569320178020.0,6,0,0
0.26,1569320178481.0,6,0,0
0.33,1569320178941.0,6,0,0
0.3,1569320179401.0,6,0,0
0.26,1569320179861.0,6,0,0
0.24,1569320180321.0,6,0,0
0.02,1569320180781.0,6,0,0
-0.08,1569320181231.0,6,0,0
-0.01,1569320181701.0,6,0,0
-0.01,1569320182161.0,1,0,0
0.0,1569320182634.0,1,0,0
-0.01,1569320183081.0,1,0,0
-0.01,1569320183542.0,1,0,0
-0.02,1569320184001.0,1,0,0
-0.01,1569320184451.0,1,0,0
0.0,1569320184911.0,1,0,0
0.0,1569320185371.0,1,0,0
-0.02,1569320185841.0,5,0,0
-0.07,1569320186301.0,5,0,0
-0.11,1569320186761.0,5,0,0
-0.1,1569320187221.0,5,0,0
-0.05,1569320187681.0,5,0,0
0.02,1569320188147.0,5,0,0
0.07,1569320188601.0,5,0,0
0.07,1569320189051.0,5,0,0
0.06,1569320189511.0,5,0,0
0.0,1569320189971.0,5,0,0
0.01,1569320190432.0,5,0,0
0.0,1569320190901.0,5,0,0
-0.03,1569320191351.0,1,0,0
-0.02,1569320191811.0,1,0,0
-0.02,1569320192271.0,1,0,0
-0.01,1569320192732.0,1,0,0
-0.01,1569320193191.0,1,0,0
-0.02,1569320193650.0,6,0,0
-0.02,1569320194121.0,6,0,0
0.05,1569320194581.0,6,0,0
0.16,1569320195041.0,6,0,0
0.18,1569320195501.0,6,0,0
0.25,1569320195961.0,6,0,0
0.25,1569320196421.0,6,0,0
0.21,1569320196881.0,6,0,0
0.25,1569320197341.0,6,0,0
0.27,1569320197801.0,6,0,0
0.28,1569320198261.0,6,0,0
0.27,1569320198725.0,6,0,0
0.14,1569320199181.0,6,0,0
0.05,1569320199641.0,6,0,0
0.03,1569320200101.0,6,0,0
-0.06,1569320200561.0,6,0,0
-0.01,1569320201021.0,6,0,0
-0.01,1569320201481.0,6,0,0
-0.01,1569320201941.0,1,0,0
-0.01,1569320202401.0,1,0,0
-0.01,1569320202861.0,1,0,0
-0.01,1569320203321.0,1,0,0
-0.01,1569320203781.0,1,0,0
-0.06,1569320204251.0,5,0,0
-0.13,1569320204711.0,5,0,0
-0.12,1569320205173.0,5,0,0
-0.1,1569320205632.0,5,0,0
-0.04,1569320206091.0,5,0,0
-0.02,1569320206551.0,5,0,0
0.13,1569320207011.0,5,0,0
0.11,1569320207471.0,5,0,0
0.08,1569320207931.0,5,0,0
0.0,1569320208391.0,5,0,0
-0.01,1569320208851.0,5,0,0
-0.01,1569320209321.0,5,0,0
-0.02,1569320209781.0,1,0,0
-0.02,1569320210268.0,1,0,0
-0.02,1569320210700.0,1,0,0
-0.01,1569320211177.0,1,0,0
-0.01,1569320211631.0,1,0,0
-0.01,1569320212092.0,1,0,0
0.0,1569320212550.0,1,0,0
-0.03,1569320213011.0,1,0,0
-0.01,1569320213471.0,1,0,0
0.0,1569320213940.0,6,0,0
0.0,1569320214400.0,6,0,0
0.05,1569320214861.0,6,0,0
0.16,1569320215321.0,6,0,0
0.25,1569320215781.0,6,0,0
0.23,1569320216240.0,6,0,0
0.26,1569320216701.0,6,0,0
0.21,1569320217160.0,6,0,0
0.27,1569320217689.0,6,0,0
0.22,1569320218080.0,6,0,0
0.29,1569320218541.0,6,0,0
0.27,1569320219001.0,6,0,0
0.24,1569320219461.0,6,0,0
0.01,1569320219921.0,6,0,0
-0.11,1569320220381.0,6,0,0
0.0,1569320220841.0,6,0,0
0.0,1569320221302.0,6,0,0
-0.01,1569320221760.0,6,0,0
0.0,1569320222222.0,1,0,0
0.0,1569320222691.0,1,0,0
0.0,1569320223151.0,1,0,0
-0.01,1569320223611.0,1,0,0
0.0,1569320224072.0,1,0,0
-0.01,1569320224531.0,1,0,0
-0.01,1569320224991.0,5,0,0
-0.06,1569320225451.0,5,0,0
-0.13,1569320225911.0,5,0,0
-0.07,1569320226371.0,5,0,0
-0.09,1569320226830.0,5,0,0
0.0,1569320227281.0,5,0,0
0.09,1569320227741.0,5,0,0
0.15,1569320228201.0,5,0,0
0.04,1569320228661.0,5,0,0
-0.04,1569320229121.0,5,0,0
0.01,1569320229581.0,5,0,0
-0.02,1569320230042.0,5,0,0
-0.02,1569320230501.0,1,0,0
-0.02,1569320230961.0,1,0,0
-0.02,1569320231421.0,1,0,0
-0.03,1569320231881.0,1,0,0
-0.02,1569320232332.0,1,0,0
0.0,1569320232791.0,1,0,0
-0.01,1569320233251.0,1,0,0
0.0,1569320233711.0,6,0,0
0.09,1569320234171.0,6,0,0
0.19,1569320234622.0,6,0,0
0.23,1569320235081.0,6,0,0
0.27,1569320235540.0,6,0,0
0.3,1569320236000.0,6,0,0
0.28,1569320236460.0,6,0,0
0.26,1569320236922.0,6,0,0
0.25,1569320237381.0,6,0,0
0.24,1569320237841.0,6,0,0
0.11,1569320238301.0,6,0,0
0.13,1569320238787.0,6,0,0
0.05,1569320239221.0,6,0,0
-0.02,1569320239681.0,6,0,0
-0.06,1569320240142.0,6,0,0
0.0,1569320240600.0,6,0,0
-0.01,1569320241062.0,6,0,0
0.0,1569320241520.0,1,0,0
0.0,1569320241981.0,1,0,0
-0.01,1569320242441.0,1,0,0
0.0,1569320242901.0,1,0,0
-0.01,1569320243360.0,1,0,0
0.0,1569320243821.0,1,0,0
-0.02,1569320244280.0,5,0,0
-0.1,1569320244746.0,5,0,0
-0.1,1569320245202.0,5,0,0
-0.11,1569320245661.0,5,0,0
-0.08,1569320246121.0,5,0,0
0.01,1569320246581.0,5,0,0
0.13,1569320247044.0,5,0,0
0.13,1569320247501.0,5,0,0
0.1,1569320247961.0,5,0,0
-0.01,1569320248421.0,5,0,0
-0.04,1569320248881.0,5,0,0
-0.02,1569320249331.0,1,0,0
-0.01,1569320249790.0,1,0,0
-0.01,1569320250250.0,1,0,0
0.0,1569320250721.0,1,0,0
-0.01,1569320251200.0,1,0,0
-0.01,1569320251641.0,1,0,0
0.0,1569320252101.0,1,0,0
-0.01,1569320252571.0,1,0,0
0.0,1569320253020.0,1,0,0
0.0,1569320253481.0,6,0,0
0.06,1569320253941.0,6,0,0
0.04,1569320254390.0,6,0,0
0.2,1569320254861.0,6,0,0
0.24,1569320255323.0,6,0,0
0.26,1569320255781.0,6,0,0
0.24,1569320256240.0,6,0,0
0.3,1569320256711.0,6,0,0
0.29,1569320257200.0,6,0,0
0.32,1569320257641.0,6,0,0
0.28,1569320258102.0,6,0,0
0.2,1569320258561.0,6,0,0
0.05,1569320259021.0,6,0,0
-0.03,1569320259481.0,6,0,0
-0.07,1569320259941.0,6,0,0
-0.01,1569320260402.0,6,0,0
-0.01,1569320260862.0,6,0,0
0.0,1569320261322.0,1,0,0
0.0,1569320261772.0,1,0,0
-0.01,1569320262231.0,1,0,0
0.01,1569320262691.0,1,0,0
0.0,1569320263151.0,1,0,0
0.0,1569320263610.0,5,0,0
-0.02,1569320264072.0,5,0,0
-0.13,1569320264531.0,5,0,0
-0.09,1569320265001.0,5,0,0
-0.08,1569320265451.0,5,0,0
-0.02,1569320265921.0,5,0,0
0.08,1569320266381.0,5,0,0
0.18,1569320266832.0,5,0,0
0.14,1569320267327.0,5,0,0
0.02,1569320267752.0,5,0,0
-0.06,1569320268213.0,5,0,0
-0.02,1569320268672.0,1,0,0
-0.03,1569320269131.0,1,0,0
-0.02,1569320269591.0,1,0,0
-0.01,1569320270051.0,1,0,0
0.0,1569320270511.0,1,0,0
-0.01,1569320270971.0,1,0,0
-0.01,1569320271431.0,1,0,0
-0.01,1569320271892.0,1,0,0
0.06,1569320272351.0,6,0,0
0.13,1569320272811.0,6,0,0
0.19,1569320273271.0,6,0,0
0.31,1569320273731.0,6,0,0
0.32,1569320274199.0,6,0,0
0.33,1569320274651.0,6,0,0
0.27,1569320275101.0,6,0,0
0.24,1569320275562.0,6,0,0
0.25,1569320276032.0,6,0,0
0.25,1569320276491.0,6,0,0
0.16,1569320276951.0,6,0,0
0.1,1569320277411.0,6,0,0
0.0,1569320277872.0,6,0,0
-0.11,1569320278331.0,6,0,0
-0.01,1569320278782.0,6,0,0
0.0,1569320279241.0,6,0,0
-0.01,1569320279701.0,1,0,0
-0.01,1569320280161.0,1,0,0
0.0,1569320280650.0,1,0,0
-0.01,1569320281120.0,1,0,0
0.0,1569320281551.0,1,0,0
-0.01,1569320282021.0,1,0,0
0.0,1569320282482.0,1,0,0
0.0,1569320282941.0,1,0,0
0.0,1569320283391.0,1,0,0
-0.01,1569320283861.0,1,0,0
0.0,1569320284322.0,1,0,0
-0.01,1569320284781.0,1,0,0
-0.03,1569320285242.0,1,0,0
-0.03,1569320285701.0,1,0,0
-0.03,1569320286160.0,1,0,0
-0.02,1569320286621.0,1,0,0
-0.02,1569320287081.0,1,0,0
-0.01,1569320287542.0,1,0,0
-0.01,1569320288001.0,1,0,0
-0.01,1569320288461.0,1,0,0
-0.02,1569320288931.0,1,0,0
-0.01,1569320289391.0,1,0,0
-0.01,1569320289852.0,1,0,0
-0.04,1569320290311.0,3,0,0
-0.11,1569320290771.0,3,0,0
-0.22,1569320291231.0,3,0,0
-0.16,1569320291691.0,3,0,0
-0.2,1569320292151.0,3,0,0
-0.12,1569320292614.0,3,0,0
-0.23,1569320293071.0,3,0,0
-0.22,1569320293532.0,3,0,0
-0.13,1569320293991.0,3,0,0
-0.05,1569320294451.0,3,0,0
0.02,1569320294912.0,3,0,0
0.02,1569320295362.0,3,0,0
0.02,1569320295829.0,3,0,0
0.0,1569320296284.0,1,0,0
-0.03,1569320296752.0,1,0,0
0.0,1569320297212.0,1,0,0
0.0,1569320297672.0,1,0,0
0.0,1569320298132.0,6,0,0
0.16,1569320298592.0,6,0,0
0.18,1569320299061.0,6,0,0
0.25,1569320299521.0,6,0,0
0.25,1569320299981.0,6,0,0
0.17,1569320300442.0,6,0,0
0.25,1569320300902.0,6,0,0
0.32,1569320301352.0,6,0,0
0.3,1569320301822.0,6,0,0
0.35000000000000003,1569320302282.0,6,0,0
0.18,1569320302744.0,6,0,0
-0.01,1569320303201.0,6,0,0
-0.01,1569320303662.0,6,0,0
-0.05,1569320304122.0,6,0,0
0.0,1569320304583.0,6,0,0
-0.02,1569320305042.0,1,0,0
-0.02,1569320305502.0,1,0,0
-0.02,1569320305962.0,1,0,0
-0.02,1569320306422.0,1,0,0
-0.01,1569320306882.0,1,0,0
-0.02,1569320307352.0,1,0,0
-0.04,1569320307812.0,1,0,0
-0.02,1569320308262.0,1,0,0
-0.06,1569320308722.0,1,0,0
-0.09,1569320309182.0,1,0,0
-0.02,1569320309649.0,1,0,0
-0.03,1569320310112.0,1,0,0
-0.03,1569320310588.0,1,0,0
-0.03,1569320311032.0,1,0,0
-0.03,1569320311492.0,1,0,0
-0.01,1569320311952.0,1,0,0
-0.03,1569320312412.0,1,0,0
-0.02,1569320312887.0,1,0,0
0.0,1569320313342.0,2,0,0
0.14,1569320313802.0,2,0,0
0.17,1569320314262.0,2,0,0
0.2,1569320314722.0,2,0,0
0.16,1569320315172.0,2,0,0
0.23,1569320315632.0,2,0,0
0.24,1569320316092.0,2,0,0
0.19,1569320316562.0,2,0,0
0.05,1569320317022.0,2,0,0
-0.02,1569320317482.0,2,0,0
-0.04,1569320317942.0,2,0,0
-0.02,1569320318402.0,2,0,0
0.0,1569320318862.0,1,0,0
-0.02,1569320319322.0,1,0,0
-0.01,1569320319782.0,1,0,0
0.0,1569320320242.0,1,0,0
0.0,1569320320713.0,1,0,0
0.0,1569320321174.0,1,0,0
0.0,1569320321632.0,1,0,0
0.0,1569320322092.0,1,0,0
0.0,1569320322552.0,1,0,0
-0.05,1569320323012.0,5,0,0
-0.12,1569320323472.0,5,0,0
-0.1,1569320323932.0,5,0,0
-0.07,1569320324392.0,5,0,0
0.0,1569320324852.0,5,0,0
0.08,1569320325302.0,5,0,0
0.07,1569320325772.0,5,0,0
0.1,1569320326232.0,5,0,0
0.04,1569320326694.0,5,0,0
-0.04,1569320327152.0,5,0,0
-0.01,1569320327612.0,5,0,0
-0.01,1569320328072.0,1,0,0
-0.01,1569320328567.0,1,0,0
0.0,1569320328992.0,1,0,0
-0.01,1569320329452.0,1,0,0
0.0,1569320329912.0,1,0,0
-0.01,1569320330372.0,1,0,0
0.0,1569320330832.0,6,0,0
0.05,1569320331292.0,6,0,0
0.21,1569320331752.0,6,0,0
0.31,1569320332212.0,6,0,0
0.31,1569320332671.0,6,0,0
0.29,1569320333122.0,6,0,0
0.25,1569320333592.0,6,0,0
0.25,1569320334042.0,6,0,0
0.26,1569320334502.0,6,0,0
0.26,1569320334962.0,6,0,0
0.11,1569320335422.0,6,0,0
0.16,1569320335882.0,6,0,0
0.06,1569320336344.0,6,0,0
0.07,1569320336812.0,6,0,0
0.0,1569320337272.0,6,0,0
-0.05,1569320337732.0,6,0,0
0.01,1569320338192.0,6,0,0
-0.01,1569320338651.0,6,0,0
-0.01,1569320339112.0,6,0,0
-0.02,1569320339572.0,1,0,0
-0.02,1569320340032.0,1,0,0
-0.02,1569320340491.0,1,0,0
-0.02,1569320340952.0,1,0,0
-0.04,1569320341412.0,1,0,0
-0.17,1569320341872.0,5,0,0
-0.18,1569320342342.0,5,0,0
-0.08,1569320342802.0,5,0,0
-0.02,1569320343262.0,5,0,0
0.08,1569320343742.0,5,0,0
0.14,1569320344218.0,5,0,0
0.08,1569320344668.0,5,0,0
-0.02,1569320345122.0,5,0,0
-0.03,1569320345582.0,5,0,0
0.03,1569320346042.0,1,0,0
0.01,1569320346502.0,1,0,0
-0.01,1569320346961.0,1,0,0
-0.01,1569320347421.0,1,0,0
-0.02,1569320347882.0,1,0,0
0.0,1569320348341.0,1,0,0
-0.02,1569320348801.0,1,0,0
0.02,1569320349272.0,6,0,0
0.14,1569320349749.0,6,0,0
0.16,1569320350193.0,6,0,0
0.18,1569320350665.0,6,0,0
0.27,1569320351112.0,6,0,0
0.14,1569320351572.0,6,0,0
0.13,1569320352031.0,6,0,0
0.14,1569320352492.0,6,0,0
0.17,1569320352951.0,6,0,0
0.15,1569320353413.0,6,0,0
0.21,1569320353872.0,6,0,0
0.18,1569320354322.0,6,0,0
0.05,1569320354792.0,6,0,0
0.0,1569320355252.0,6,0,0
0.02,1569320355711.0,6,0,0
0.0,1569320356172.0,6,0,0
-0.03,1569320356632.0,6,0,0
-0.02,1569320357102.0,6,0,0
0.0,1569320357552.0,1,0,0
-0.01,1569320358013.0,1,0,0
-0.01,1569320358472.0,1,0,0
-0.01,1569320358932.0,1,0,0
-0.01,1569320359382.0,1,0,0
-0.01,1569320359843.0,1,0,0
0.01,1569320360302.0,4,0,0
0.11,1569320360761.0,4,0,0
0.14,1569320361222.0,4,0,0
0.06,1569320361681.0,4,0,0
-0.05,1569320362141.0,4,0,0
-0.14,1569320362602.0,4,0,0
-0.1,1569320363072.0,4,0,0
-0.09,1569320363532.0,4,0,0
-0.03,1569320363992.0,4,0,0
0.0,1569320364452.0,4,0,0
-0.01,1569320364912.0,4,0,0
0.0,1569320365372.0,4,0,0
-0.02,1569320365832.0,1,0,0
-0.02,1569320366292.0,1,0,0
-0.01,1569320366751.0,1,0,0
-0.01,1569320367222.0,1,0,0
0.0,1569320367731.0,6,0,0
0.03,1569320368142.0,6,0,0
0.19,1569320368602.0,6,0,0
0.24,1569320369062.0,6,0,0
0.24,1569320369522.0,6,0,0
0.18,1569320369993.0,6,0,0
0.18,1569320370452.0,6,0,0
0.22,1569320370912.0,6,0,0
0.26,1569320371371.0,6,0,0
0.18,1569320371832.0,6,0,0
0.16,1569320372292.0,6,0,0
0.21,1569320372762.0,6,0,0
0.1,1569320373222.0,6,0,0
0.0,1569320373672.0,6,0,0
-0.01,1569320374141.0,6,0,0
-0.07,1569320374603.0,6,0,0
-0.01,1569320375092.0,6,0,0
-0.01,1569320375522.0,1,0,0
-0.01,1569320375991.0,1,0,0
-0.02,1569320376452.0,1,0,0
-0.01,1569320376912.0,1,0,0
0.01,1569320377371.0,4,0,0
0.15,1569320377832.0,4,0,0
0.12,1569320378292.0,4,0,0
0.12,1569320378742.0,4,0,0
-0.07,1569320379205.0,4,0,0
-0.2,1569320379665.0,4,0,0
-0.11,1569320380122.0,4,0,0
-0.12,1569320380592.0,4,0,0
0.0,1569320381053.0,4,0,0
0.02,1569320381512.0,4,0,0
0.0,1569320381972.0,1,0,0
0.0,1569320382452.0,1,0,0
0.0,1569320382892.0,1,0,0
0.0,1569320383351.0,1,0,0
0.0,1569320383812.0,1,0,0
0.0,1569320384272.0,1,0,0
0.02,1569320384732.0,1,0,0
-0.04,1569320385191.0,1,0,0
0.03,1569320385664.0,6,0,0
0.07,1569320386112.0,6,0,0
0.08,1569320386572.0,6,0,0
0.29,1569320387041.0,6,0,0
0.32,1569320387492.0,6,0,0
0.15,1569320387963.0,6,0,0
0.23,1569320388422.0,6,0,0
0.26,1569320388872.0,6,0,0
0.27,1569320389332.0,6,0,0
0.26,1569320389873.0,6,0,0
0.1,1569320390262.0,6,0,0
0.01,1569320390712.0,6,0,0
-0.02,1569320391172.0,6,0,0
0.07,1569320391632.0,6,0,0
0.05,1569320392092.0,6,0,0
-0.03,1569320392542.0,6,0,0
0.0,1569320393042.0,6,0,0
0.0,1569320393462.0,1,0,0
0.0,1569320393921.0,1,0,0
-0.01,1569320394392.0,1,0,0
0.0,1569320394851.0,5,0,0
-0.01,1569320395321.0,5,0,0
-0.06,1569320395772.0,5,0,0
-0.12,1569320396232.0,5,0,0
-0.09,1569320396691.0,5,0,0
-0.07,1569320397152.0,5,0,0
-0.01,1569320397611.0,5,0,0
0.06,1569320398071.0,5,0,0
0.11,1569320398531.0,5,0,0
0.05,1569320399001.0,5,0,0
-0.07,1569320399462.0,5,0,0
-0.03,1569320399922.0,5,0,0
0.0,1569320400407.0,5,0,0
0.0,1569320400842.0,1,0,0
0.0,1569320401301.0,1,0,0
-0.01,1569320401761.0,1,0,0
0.0,1569320402232.0,1,0,0
0.08,1569320402703.0,6,0,0
0.12,1569320403162.0,6,0,0
0.19,1569320403632.0,6,0,0
0.22,1569320404092.0,6,0,0
0.26,1569320404575.0,6,0,0
0.28,1569320405031.0,6,0,0
0.24,1569320405491.0,6,0,0
0.28,1569320405951.0,6,0,0
0.26,1569320406412.0,6,0,0
0.25,1569320406872.0,6,0,0
0.17,1569320407331.0,6,0,0
0.11,1569320407802.0,6,0,0
0.04,1569320408262.0,6,0,0
-0.1,1569320408722.0,6,0,0
-0.03,1569320409192.0,6,0,0
-0.01,1569320409652.0,6,0,0
-0.01,1569320410114.0,1,0,0
-0.01,1569320410572.0,1,0,0
0.0,1569320411033.0,1,0,0
-0.02,1569320411482.0,1,0,0
-0.01,1569320411942.0,5,0,0
-0.1,1569320412402.0,5,0,0
-0.09,1569320412863.0,5,0,0
-0.12,1569320413322.0,5,0,0
-0.12,1569320413792.0,5,0,0
0.0,1569320414252.0,5,0,0
0.09,1569320414703.0,5,0,0
0.18,1569320415172.0,5,0,0
0.14,1569320415632.0,5,0,0
0.0,1569320416092.0,5,0,0
0.0,1569320416552.0,5,0,0
0.0,1569320417022.0,5,0,0
0.0,1569320417482.0,1,0,0
-0.03,1569320417942.0,1,0,0
-0.02,1569320418392.0,1,0,0
-0.02,1569320418852.0,1,0,0
0.0,1569320419312.0,1,0,0
-0.01,1569320419782.0,3,0,0
-0.09,1569320420241.0,3,0,0
-0.16,1569320420703.0,3,0,0
-0.23,1569320421164.0,3,0,0
-0.17,1569320421622.0,3,0,0
-0.14,1569320422082.0,3,0,0
-0.13,1569320422542.0,3,0,0
-0.14,1569320423012.0,3,0,0
-0.12,1569320423461.0,3,0,0
0.01,1569320423922.0,3,0,0
0.03,1569320424382.0,3,0,0
0.05,1569320424842.0,3,0,0
0.0,1569320425302.0,3,0,0
0.01,1569320425762.0,3,0,0
0.0,1569320426232.0,3,0,0
-0.05,1569320426692.0,3,0,0
-0.12,1569320427143.0,3,0,0
-0.13,1569320427602.0,3,0,0
-0.21,1569320428062.0,3,0,0
-0.2,1569320428522.0,3,0,0
-0.12,1569320428991.0,3,0,0
-0.11,1569320429452.0,3,0,0
-0.11,1569320429902.0,3,0,0
0.0,1569320430372.0,3,0,0
0.12,1569320430832.0,3,0,0
0.05,1569320431292.0,3,0,0
0.02,1569320431752.0,3,0,0
0.02,1569320432214.0,3,0,0
-0.03,1569320432672.0,3,0,0
0.0,1569320433132.0,1,0,0
