1619612638484,-9.50976,6.03338,11.12346,-0.20885,-0.0231,-0.97797
1619612638504,-2.0207,2.74375,12.38759,0.18209,0.01311,-0.93962
1619612638524,2.23618,2.19308,1.1109,0.13628,-0.39381,-0.95134
1619612638544,5.13316,6.62715,-2.20745,-0.19714,0.29434,-1.07172
1619612638564,2.97359,-1.78607,7.08204,-0.03308,-0.43642,-0.8576
1619612638585,12.73715,-1.50834,-1.73819,-0.00432,0.46265,-1.09622
1619612638604,-9.33259,14.8632,-2.72939,0.07343,-0.05399,-1.01526
1619612638624,6.50744,-6.41167,14.49449,-0.01178,0.06957,-1.05893
1619612638644,5.15711,-3.53863,3.57214,0.15439,0.14627,-1.11965
1619612638664,0.68474,9.13627,2.87783,-0.05332,-0.38422,-1.02911
1619612638684,4.32392,-0.7422,19.6127,-0.09487,0.45413,-1.07278
1619612638704,-1.46046,-4.59207,12.53604,-0.03415,-0.15945,-0.93749
1619612638724,-3.71101,10.93671,12.50731,0.00952,-0.03908,-1.00141
1619612638744,-3.20823,-5.09964,11.36288,0.00099,0.22723,-1.00674
1619612638764,-1.2354,-1.70946,11.56878,0.03828,-0.34481,-0.79049
1619612638784,-5.27682,7.08204,-1.49398,-0.1492,0.42963,-1.07598
1619612638804,10.35731,-7.79552,1.75255,0.10539,0.01737,-0.95986
1619612638824,4.19464,-4.07971,11.8082,-0.04267,-0.34374,-0.89595
1619612638844,6.5649,2.69587,-7.0581,-0.05865,0.31565,-1.06319
1619612638864,-7.77636,-0.50278,11.96622,0.12669,-0.0199,-0.99502
1619612638884,5.74129,0.4118,7.38371,-0.16092,-0.28089,-0.96626
1619612638904,-3.08373,0.76614,5.44441,0.13735,0.11325,-1.05148
1619612638924,0.65122,2.19308,19.6127,0.06171,-0.11684,-0.98437
1619612638944,-3.89776,-3.40934,8.34139,-0.04054,0.02376,-0.94175
1619612638964,-10.6494,13.88637,5.09964,0.04573,0.03548,-1.09089
1619612638984,2.20266,4.5825,15.8113,-0.11085,-0.03908,-1.06319
1619612639004,1.05344,2.44687,8.95431,0.04893,0.08661,-1.11433
1619612639024,-1.47961,6.6032,0.66558,0.07769,-0.11045,-1.08024
1619612639044,8.48026,4.19942,13.80496,-0.26531,-0.06464,-1.09302
1619612639064,-1.68551,-0.34476,10.9798,0.15652,0.16757,-1.11859
1619612639084,-12.718,10.87925,19.6127,-0.17583,-0.17863,-1.00993
1619612639104,4.90811,5.17626,12.41633,0.07237,0.02589,-1.07385
1619612639124,-0.00957,-7.78115,8.56166,0.10219,0.15053,-1.10794
1619612639144,4.67827,2.84431,11.65976,-0.26957,-0.34161,-1.02271
1619612639164,-1.68551,0.05746,3.32794,0.15865,0.38595,-1.05041
1619612639184,-0.06703,-2.66714,9.67736,0.09367,0.05572,-1.01845
1619612639204,-3.8786,-4.80276,19.38824,-0.32284,-0.24361,-0.96519
1619612639224,-4.11323,5.35343,4.35265,0.02656,0.35719,-1.11539
1619612639244,-4.02704,-0.52672,18.66998,0.099,-0.16797,-1.00674
1619612639264,-9.70609,2.77248,19.6127,-0.3729,-0.45773,-0.92151
1619612639284,2.36068,2.16435,-0.08619,0.17463,0.48076,-1.18677
1619612639304,-11.36766,3.28484,19.6127,-0.25679,-0.4247,-0.92258
1619612639324,0.40701,-0.65122,0.905,-0.12363,-0.15945,-1.01313
1619612639344,1.04866,2.81558,6.75164,0.3259,0.24534,-1.12605
1619612639364,8.01099,-1.86268,16.98925,-0.38249,-0.4769,-0.9801
1619612639384,4.63996,-6.49307,8.11155,0.09261,0.34334,-0.99608
