DT_lateralAcc,Timestamp,Action,Bump,Traffic congestion
-0.03,1569380600894.0,10,0,0
-0.03,1569380601355.0,10,0,0
-0.03,1569380601805.0,10,0,0
-0.03,1569380602265.0,10,0,0
-0.03,1569380602734.0,10,0,0
-0.03,1569380603195.0,10,0,0
-0.04,1569380603655.0,10,0,0
-0.04,1569380604115.0,10,0,0
-0.03,1569380604585.0,10,0,0
-0.02,1569380605044.0,10,0,0
-0.01,1569380605505.0,10,0,0
-0.03,1569380605964.0,10,0,0
0.0,1569380606425.0,10,0,0
-0.02,1569380606884.0,10,0,0
0.0,1569380607345.0,10,0,0
-0.02,1569380607814.0,10,0,0
0.02,1569380608275.0,10,0,0
0.0,1569380608735.0,10,0,0
0.0,1569380609194.0,10,0,0
0.03,1569380609645.0,10,0,0
0.02,1569380610115.0,10,0,0
0.05,1569380610575.0,10,0,0
0.01,1569380611035.0,10,0,0
-0.03,1569380611495.0,3,0,0
-0.02,1569380611955.0,3,0,0
-0.02,1569380612405.0,3,0,0
-0.02,1569380612875.0,3,0,0
-0.04,1569380613325.0,3,0,0
-0.04,1569380613791.0,3,0,0
-0.05,1569380614255.0,3,0,0
-0.08,1569380614715.0,3,0,0
-0.05,1569380615175.0,3,0,0
-0.04,1569380615635.0,3,0,0
-0.03,1569380616105.0,3,0,0
-0.01,1569380616571.0,1,0,0
-0.01,1569380617024.0,1,0,0
-0.04,1569380617485.0,1,0,0
0.03,1569380617944.0,1,0,0
-0.01,1569380618405.0,1,0,0
-0.01,1569380618864.0,1,0,0
0.0,1569380619325.0,1,0,0
0.04,1569380619795.0,1,0,0
0.0,1569380620255.0,1,0,0
0.0,1569380620715.0,1,0,0
0.02,1569380621175.0,1,0,0
-0.02,1569380621635.0,1,0,0
-0.03,1569380622095.0,1,0,0
-0.04,1569380622555.0,1,0,0
-0.01,1569380623015.0,1,0,0
-0.01,1569380623475.0,1,0,0
-0.01,1569380623986.0,1,0,0
-0.01,1569380624405.0,1,0,0
