DT_verticalAcc,Timestamp,Action,Bump,Traffic congestion
-1.608,1569380660799.0,2,1,0
-1.19,1569380661255.0,2,1,0
-0.674,1569380661715.0,2,1,0
-0.354,1569380662175.0,2,1,0
-0.232,1569380662635.0,1,0,0
-0.13,1569380663095.0,1,0,0
-0.058,1569380663565.0,1,0,0
-0.038,1569380664026.0,1,0,0
-0.042,1569380664485.0,1,0,0
-0.032,1569380664946.0,1,0,0
-0.024,1569380665405.0,1,0,0
-0.034,1569380665865.0,1,0,0
-0.036000000000000004,1569380666325.0,1,0,0
-0.03,1569380666794.0,1,0,0
-0.034,1569380667255.0,1,0,0
-0.038,1569380667715.0,1,0,0
-0.018000000000000002,1569380668175.0,1,0,0
-0.008,1569380668635.0,1,0,0
-0.004,1569380669095.0,1,0,0
0.02,1569380669556.0,1,0,0
0.188,1569380670015.0,1,0,0
0.338,1569380670475.0,1,0,0
0.41400000000000003,1569380670935.0,1,0,0
0.258,1569380671405.0,3,0,0
0.112,1569380671875.0,3,0,0
0.042,1569380672335.0,3,0,0
0.022,1569380672797.0,3,0,0
0.23800000000000002,1569380673257.0,3,0,0
0.3,1569380673715.0,3,0,0
0.012,1569380674175.0,3,0,0
-0.36,1569380674658.0,3,0,0
-0.41200000000000003,1569380675095.0,3,0,0
-0.234,1569380675555.0,3,0,0
-0.10400000000000001,1569380676015.0,3,0,0
-0.03,1569380676475.0,3,0,0
0.31,1569380676935.0,3,0,0
1.052,1569380677395.0,1,0,0
1.01,1569380677855.0,1,0,0
0.728,1569380678315.0,1,0,0
0.47400000000000003,1569380678775.0,1,0,0
0.224,1569380679236.0,1,0,0
0.09,1569380679695.0,1,0,0
0.032,1569380680155.0,1,0,0
0.014,1569380680615.0,1,0,0
0.006,1569380681075.0,1,0,0
0.002,1569380681535.0,1,0,0
0.0,1569380682005.0,1,0,0
-0.006,1569380682465.0,1,0,0
-0.008,1569380682935.0,1,0,0
-0.006,1569380683395.0,1,0,0
0.0,1569380683855.0,1,0,0
0.0,1569380684315.0,1,0,0
-0.004,1569380684775.0,1,0,0
-0.002,1569380685256.0,1,0,0
-0.01,1569380685695.0,1,0,0
-0.016,1569380686155.0,1,0,0
-0.024,1569380686615.0,1,0,0
-0.024,1569380687085.0,2,0,0
-0.018000000000000002,1569380687545.0,2,0,0
0.02,1569380688005.0,2,0,0
0.012,1569380688465.0,2,0,0
-0.092,1569380688925.0,2,0,0
-0.126,1569380689385.0,2,0,0
-0.15,1569380689845.0,2,0,0
-0.20400000000000001,1569380690305.0,2,0,0
-0.138,1569380690777.0,2,0,0
0.28200000000000003,1569380691235.0,2,0,0
0.47600000000000003,1569380691685.0,2,0,0
0.29,1569380692145.0,2,0,0
0.106,1569380692639.0,1,0,0
0.018000000000000002,1569380693065.0,1,0,0
0.004,1569380693537.0,1,0,0
0.002,1569380693985.0,1,0,0
0.0,1569380694455.0,1,0,0
0.0,1569380694915.0,1,0,0
0.0,1569380695375.0,1,0,0
0.092,1569380695845.0,4,0,0
0.06,1569380696295.0,4,0,0
0.042,1569380696755.0,4,0,0
0.024,1569380697215.0,4,0,0
-0.058,1569380697675.0,4,0,0
-0.126,1569380698135.0,4,0,0
-0.182,1569380698595.0,4,0,0
-0.178,1569380699065.0,4,0,0
-0.198,1569380699525.0,4,0,0
-0.274,1569380700010.0,4,0,0
-0.248,1569380700445.0,4,0,0
-0.2,1569380700914.0,4,0,0
-0.054,1569380701375.0,4,0,0
-2.5100000000000002,1569380701835.0,4,0,0
-5.018,1569380702295.0,4,0,0
-4.2860000000000005,1569380702755.0,0,0,0
-1.762,1569380703215.0,0,0,0
-0.7000000000000001,1569380703687.0,0,0,0
-0.262,1569380704145.0,0,0,0
0.212,1569380704595.0,2,0,0
0.882,1569380705065.0,2,0,0
1.03,1569380705525.0,2,0,0
1.002,1569380705986.0,2,0,0
1.408,1569380706436.0,2,0,0
1.6300000000000001,1569380706895.0,2,0,0
1.034,1569380707355.0,2,0,0
0.522,1569380707815.0,2,0,0
0.228,1569380708275.0,2,0,0
0.092,1569380708746.0,2,0,0
0.064,1569380709205.0,2,0,0
0.79,1569380709665.0,2,0,0
1.428,1569380710125.0,2,0,0
0.638,1569380710586.0,2,0,0
-0.708,1569380711036.0,2,0,0
-1.224,1569380711494.0,2,0,0
-1.166,1569380711958.0,2,0,0
-0.8180000000000001,1569380712415.0,2,0,0
-0.434,1569380712875.0,2,0,0
0.07200000000000001,1569380713335.0,2,0,0
0.544,1569380713795.0,2,0,0
0.966,1569380714265.0,1,0,0
1.614,1569380714725.0,1,0,0
1.6540000000000001,1569380715185.0,1,0,0
1.192,1569380715648.0,1,0,0
0.884,1569380716115.0,1,0,0
0.754,1569380716565.0,1,0,0
0.676,1569380717035.0,1,0,0
0.56,1569380717496.0,1,0,0
0.762,1569380717960.0,1,0,0
0.792,1569380718415.0,1,0,0
0.556,1569380718875.0,1,0,0
0.362,1569380719334.0,1,0,0
0.176,1569380719804.0,1,0,0
0.068,1569380720265.0,1,0,0
0.006,1569380720725.0,1,0,0
-0.016,1569380721195.0,1,0,0
-0.066,1569380721645.0,1,0,0
0.058,1569380722105.0,1,0,0
0.11800000000000001,1569380722566.0,1,0,0
0.058,1569380723035.0,1,0,0
0.016,1569380723495.0,1,0,0
-0.07200000000000001,1569380723959.0,2,0,0
-0.47600000000000003,1569380724415.0,2,0,0
-0.886,1569380724876.0,2,0,0
-1.162,1569380725335.0,2,0,0
-0.976,1569380725786.0,2,0,0
-0.92,1569380726254.0,2,0,0
-1.244,1569380726714.0,2,0,0
-1.6,1569380727176.0,2,0,0
-1.59,1569380727626.0,2,0,0
-0.9,1569380728085.0,2,0,0
-0.186,1569380728555.0,2,0,0
0.244,1569380729014.0,2,0,0
0.376,1569380729475.0,1,0,0
0.41200000000000003,1569380729935.0,1,0,0
0.382,1569380730395.0,1,0,0
0.35000000000000003,1569380730855.0,1,0,0
0.216,1569380731315.0,1,0,0
0.094,1569380731775.0,1,0,0
0.028,1569380732235.0,1,0,0
0.01,1569380732695.0,1,0,0
-0.016,1569380733155.0,2,0,0
-0.012,1569380733614.0,2,0,0
0.044,1569380734075.0,2,0,0
0.042,1569380734535.0,2,0,0
-0.03,1569380734996.0,2,0,0
-0.18,1569380735455.0,2,0,0
-0.342,1569380735925.0,2,0,0
-0.41400000000000003,1569380736385.0,2,0,0
-0.402,1569380736845.0,2,0,0
-0.318,1569380737305.0,2,0,0
-0.20600000000000002,1569380737765.0,1,0,0
-0.11800000000000001,1569380738235.0,1,0,0
0.002,1569380738695.0,1,0,0
0.47000000000000003,1569380739155.0,1,0,0
0.892,1569380739605.0,1,0,0
0.924,1569380740065.0,1,0,0
0.506,1569380740525.0,1,0,0
0.224,1569380740995.0,1,0,0
0.09,1569380741446.0,1,0,0
0.036000000000000004,1569380741914.0,1,0,0
0.04,1569380742375.0,1,0,0
0.10400000000000001,1569380742835.0,1,0,0
0.06,1569380743305.0,3,0,0
0.02,1569380743766.0,3,0,0
-0.114,1569380744225.0,3,0,0
-0.40800000000000003,1569380744685.0,3,0,0
-0.66,1569380745146.0,3,0,0
-0.246,1569380745605.0,3,0,0
0.134,1569380746066.0,3,0,0
0.096,1569380746535.0,3,0,0
-0.62,1569380746994.0,3,0,0
-1.588,1569380747486.0,3,0,0
-1.94,1569380747915.0,3,0,0
-1.3860000000000001,1569380748377.0,3,0,0
-0.878,1569380748835.0,3,0,0
-0.782,1569380749294.0,3,0,0
-0.65,1569380749755.0,3,0,0
-0.538,1569380750216.0,3,0,0
-0.392,1569380750708.0,3,0,0
0.054,1569380751145.0,3,0,0
0.6960000000000001,1569380751595.0,3,0,0
1.1280000000000001,1569380752055.0,3,0,0
1.206,1569380752516.0,1,0,0
1.068,1569380752976.0,1,0,0
0.886,1569380753435.0,1,0,0
0.81,1569380753894.0,1,0,0
0.804,1569380754358.0,1,0,0
0.864,1569380754815.0,1,0,0
0.964,1569380755285.0,1,0,0
1.056,1569380755734.0,1,0,0
0.9400000000000001,1569380756205.0,1,0,0
0.47000000000000003,1569380756666.0,1,0,0
0.20600000000000002,1569380757136.0,1,0,0
0.08600000000000001,1569380757595.0,1,0,0
0.034,1569380758073.0,1,0,0
0.012,1569380758516.0,2,0,0
0.056,1569380758986.0,2,0,0
0.052000000000000005,1569380759435.0,2,0,0
-0.20400000000000001,1569380759906.0,2,0,0
-0.226,1569380760355.0,2,0,0
1.088,1569380760825.0,2,0,0
2.29,1569380761285.0,2,0,0
2.124,1569380761746.0,2,0,0
1.364,1569380762206.0,2,0,0
0.59,1569380762666.0,2,0,0
0.158,1569380763126.0,2,0,0
-0.022,1569380763586.0,4,0,0
-0.07200000000000001,1569380764036.0,4,0,0
-0.08,1569380764495.0,4,0,0
-0.08600000000000001,1569380764959.0,4,0,0
-0.07,1569380765416.0,4,0,0
-0.038,1569380765875.0,4,0,0
-0.038,1569380766335.0,4,0,0
-0.126,1569380766799.0,4,0,0
-0.168,1569380767256.0,4,0,0
-0.216,1569380767725.0,4,0,0
-0.218,1569380768186.0,4,0,0
-0.20800000000000002,1569380768645.0,4,0,0
-0.34600000000000003,1569380769106.0,4,0,0
-1.524,1569380769566.0,4,0,0
-2.85,1569380770026.0,4,0,0
-3.5740000000000003,1569380770485.0,4,0,0
-3.664,1569380770945.0,2,1,0
-2.978,1569380771405.0,2,1,0
-1.546,1569380771866.0,2,1,0
-0.19,1569380772325.0,2,1,0
0.3,1569380772785.0,2,1,0
0.726,1569380773246.0,2,1,0
0.634,1569380773706.0,2,1,0
0.47600000000000003,1569380774166.0,2,1,0
0.436,1569380774626.0,2,1,0
0.708,1569380775086.0,2,1,0
0.728,1569380775547.0,2,1,0
0.432,1569380776005.0,2,1,0
-0.24,1569380776466.0,2,1,0
-0.532,1569380776926.0,2,1,0
-0.47400000000000003,1569380777385.0,2,1,0
-0.366,1569380777846.0,2,1,0
-0.588,1569380778306.0,2,1,0
-1.3780000000000001,1569380778766.0,2,1,0
-0.932,1569380779226.0,2,1,0
-0.502,1569380779686.0,2,1,0
-1.02,1569380780146.0,2,1,0
-1.244,1569380780606.0,2,1,0
-0.796,1569380781066.0,2,1,0
-0.456,1569380781526.0,2,1,0
-0.304,1569380781985.0,2,1,0
-0.23800000000000002,1569380782446.0,2,1,0
-0.25,1569380782905.0,2,1,0
-0.444,1569380783375.0,2,1,0
-0.9420000000000001,1569380783836.0,2,1,0
-1.4020000000000001,1569380784296.0,2,1,0
-1.09,1569380784756.0,2,1,0
-0.8280000000000001,1569380785216.0,2,1,0
-0.658,1569380785677.0,2,1,0
-0.406,1569380786136.0,2,1,0
-0.19,1569380786605.0,2,1,0
-0.004,1569380787066.0,2,1,0
0.20800000000000002,1569380787526.0,2,1,0
0.798,1569380787976.0,2,1,0
1.756,1569380788435.0,2,1,0
1.542,1569380788896.0,2,1,0
0.68,1569380789365.0,1,0,0
0.228,1569380789826.0,1,0,0
0.048,1569380790286.0,1,0,0
0.006,1569380790746.0,4,0,0
0.016,1569380791215.0,4,0,0
0.254,1569380791676.0,4,0,0
0.762,1569380792126.0,4,0,0
1.252,1569380792595.0,4,0,0
1.302,1569380793045.0,4,0,0
0.642,1569380793515.0,4,0,0
0.266,1569380793977.0,4,0,0
0.17,1569380794425.0,4,0,0
0.20400000000000001,1569380794885.0,4,0,0
0.088,1569380795345.0,4,0,0
-0.018000000000000002,1569380795806.0,4,0,0
-0.012,1569380796266.0,1,0,0
0.014,1569380796725.0,1,0,0
-0.01,1569380797186.0,1,0,0
-0.34,1569380797661.0,3,0,0
-1.19,1569380798105.0,3,0,0
-1.838,1569380798566.0,3,0,0
-2.06,1569380799025.0,3,0,0
-1.47,1569380799495.0,3,0,0
-1.352,1569380799945.0,3,0,0
-0.988,1569380800405.0,3,0,0
-0.046,1569380800865.0,3,0,0
1.07,1569380801335.0,3,0,0
1.16,1569380801796.0,3,0,0
0.934,1569380802254.0,3,0,0
0.622,1569380802714.0,3,0,0
0.428,1569380803166.0,3,0,0
0.34600000000000003,1569380803625.0,3,0,0
0.2,1569380804094.0,3,0,0
0.09,1569380804596.0,1,0,0
0.24,1569380805014.0,1,0,0
1.058,1569380805475.0,1,0,0
1.176,1569380805944.0,4,0,0
0.61,1569380806407.0,4,0,0
0.242,1569380806855.0,4,0,0
-0.076,1569380807325.0,4,0,0
-0.198,1569380807775.0,4,0,0
-0.23800000000000002,1569380808245.0,4,0,0
-0.228,1569380808704.0,4,0,0
-0.248,1569380809176.0,4,0,0
0.38,1569380809635.0,4,0,0
1.276,1569380810095.0,4,0,0
1.224,1569380810555.0,4,0,0
0.758,1569380811016.0,1,0,0
0.558,1569380811475.0,1,0,0
0.296,1569380811935.0,1,0,0
0.124,1569380812394.0,1,0,0
0.048,1569380812855.0,1,0,0
-0.04,1569380813315.0,1,0,0
-0.196,1569380813776.0,1,0,0
-0.396,1569380814245.0,2,0,0
-0.47000000000000003,1569380814696.0,2,0,0
-0.488,1569380815165.0,2,0,0
-0.398,1569380815616.0,2,0,0
-0.428,1569380816075.0,2,0,0
-0.61,1569380816536.0,2,0,0
-0.776,1569380816996.0,2,0,0
-0.704,1569380817455.0,2,0,0
-0.512,1569380817916.0,2,0,0
-0.34400000000000003,1569380818385.0,2,0,0
-0.214,1569380818845.0,1,0,0
-0.128,1569380819305.0,1,0,0
-0.07200000000000001,1569380819767.0,1,0,0
-0.058,1569380820226.0,1,0,0
-0.07,1569380820686.0,1,0,0
-0.494,1569380821146.0,1,0,0
-1.3880000000000001,1569380821606.0,1,0,0
-2.18,1569380822065.0,1,0,0
-3.0420000000000003,1569380822560.0,1,0,0
-2.454,1569380822986.0,1,0,0
-1.8760000000000001,1569380823446.0,1,0,0
-1.27,1569380823906.0,0,0,0
-0.5660000000000001,1569380824366.0,0,0,0
-0.23800000000000002,1569380824826.0,0,0,0
-0.098,1569380825286.0,0,0,0
-0.04,1569380825763.0,0,0,0
-0.016,1569380826206.0,0,0,0
-0.008,1569380826666.0,0,0,0
-0.002,1569380827116.0,0,0,0
-0.002,1569380827576.0,0,0,0
0.0,1569380828046.0,0,0,0
0.0,1569380828496.0,0,0,0
0.0,1569380828966.0,0,0,0
0.0,1569380829426.0,0,0,0
0.0,1569380829886.0,0,0,0
0.0,1569380830346.0,0,0,0
0.0,1569380830806.0,0,0,0
0.0,1569380831266.0,0,0,0
0.0,1569380831726.0,0,0,0
0.0,1569380832185.0,0,0,0
0.036000000000000004,1569380832646.0,0,0,0
0.046,1569380833105.0,-1,0,0
0.082,1569380833566.0,-1,0,0
0.312,1569380834026.0,-1,0,0
0.428,1569380834485.0,-1,0,0
0.44,1569380834946.0,-1,0,0
0.444,1569380835418.0,-1,0,0
0.468,1569380835876.0,-1,0,0
0.432,1569380836336.0,-1,0,0
0.382,1569380836796.0,-1,0,0
0.312,1569380837258.0,-1,0,0
0.17400000000000002,1569380837716.0,-1,0,0
0.186,1569380838186.0,-1,0,0
0.442,1569380838646.0,-1,0,0
0.522,1569380839106.0,-1,0,0
0.528,1569380839580.0,1,0,0
0.666,1569380840036.0,1,0,0
0.842,1569380840496.0,1,0,0
0.884,1569380840956.0,1,0,0
0.84,1569380841416.0,1,0,0
0.746,1569380841876.0,1,0,0
0.438,1569380842336.0,1,0,0
0.164,1569380842795.0,1,0,0
0.016,1569380843256.0,1,0,0
-0.004,1569380843726.0,1,0,0
-0.002,1569380844186.0,1,0,0
0.014,1569380844646.0,1,0,0
0.252,1569380845107.0,2,0,0
0.55,1569380845566.0,2,0,0
0.6960000000000001,1569380846026.0,2,0,0
0.636,1569380846486.0,2,0,0
0.584,1569380846946.0,2,0,0
0.594,1569380847406.0,2,0,0
0.516,1569380847868.0,2,0,0
-0.048,1569380848317.0,2,0,0
-0.8240000000000001,1569380848787.0,2,0,0
-1.524,1569380849247.0,2,0,0
-1.674,1569380849707.0,2,0,0
-1.448,1569380850181.0,2,0,0
-0.708,1569380850637.0,2,0,0
0.306,1569380851097.0,2,0,0
0.914,1569380851556.0,2,0,0
1.012,1569380852016.0,2,0,0
0.5720000000000001,1569380852476.0,2,0,0
0.232,1569380852935.0,1,0,0
0.082,1569380853406.0,1,0,0
0.298,1569380853867.0,1,0,0
0.844,1569380854326.0,1,0,0
0.554,1569380854787.0,1,0,0
0.226,1569380855246.0,1,0,0
0.096,1569380855706.0,1,0,0
-0.034,1569380856166.0,5,0,0
-0.33,1569380856626.0,5,0,0
-0.884,1569380857086.0,5,0,0
-0.666,1569380857546.0,5,0,0
-0.374,1569380858006.0,5,0,0
-0.184,1569380858468.0,5,0,0
-0.024,1569380858926.0,5,0,0
0.726,1569380859386.0,5,0,0
1.178,1569380859846.0,5,0,0
1.266,1569380860306.0,5,0,0
1.294,1569380860765.0,5,0,0
1.22,1569380861226.0,5,0,0
0.262,1569380862146.0,5,0,0
0.008,1569380862596.0,1,0,0
-0.054,1569380863068.0,1,0,0
-0.032,1569380863516.0,1,0,0
-0.014,1569380863976.0,1,0,0
-0.006,1569380864446.0,1,0,0
-0.012,1569380864907.0,1,0,0
-0.036000000000000004,1569380865366.0,2,0,0
-0.274,1569380865826.0,2,0,0
-0.59,1569380866286.0,2,0,0
-0.5720000000000001,1569380866738.0,2,0,0
-0.468,1569380867196.0,2,0,0
-0.774,1569380867657.0,2,0,0
-1.166,1569380868160.0,2,0,0
-1.428,1569380868576.0,2,0,0
-1.154,1569380869045.0,2,0,0
-0.454,1569380869506.0,2,0,0
0.076,1569380869966.0,2,0,0
0.462,1569380870416.0,2,0,0
0.712,1569380870886.0,2,0,0
0.8300000000000001,1569380871350.0,1,0,0
0.9580000000000001,1569380871805.0,1,0,0
1.022,1569380872267.0,1,0,0
0.708,1569380872726.0,1,0,0
0.33,1569380873186.0,1,0,0
0.13,1569380873645.0,1,0,0
0.048,1569380874106.0,2,0,0
0.004,1569380874566.0,2,0,0
0.0,1569380875026.0,2,0,0
0.018000000000000002,1569380875486.0,2,0,0
-0.016,1569380875946.0,2,0,0
-0.272,1569380876406.0,2,0,0
-0.678,1569380876866.0,2,0,0
-0.778,1569380877335.0,2,0,0
-0.632,1569380877798.0,2,0,0
-0.428,1569380878256.0,2,0,0
-0.294,1569380878715.0,1,0,0
-0.14,1569380879175.0,1,0,0
-0.06,1569380879636.0,1,0,0
-0.024,1569380880097.0,1,0,0
-0.006,1569380880556.0,1,0,0
0.266,1569380881016.0,1,0,0
0.464,1569380881476.0,1,0,0
0.40800000000000003,1569380881936.0,1,0,0
0.20600000000000002,1569380882396.0,1,0,0
0.064,1569380882856.0,1,0,0
0.018000000000000002,1569380883306.0,1,0,0
-0.006,1569380883765.0,3,0,0
-0.038,1569380884226.0,3,0,0
-0.166,1569380884686.0,3,0,0
-0.43,1569380885146.0,3,0,0
-0.856,1569380885606.0,3,0,0
-1.352,1569380886066.0,3,0,0
-1.842,1569380886526.0,3,0,0
-1.702,1569380886997.0,3,0,0
-1.156,1569380887458.0,3,0,0
-0.556,1569380887916.0,3,0,0
0.418,1569380888375.0,3,0,0
0.9520000000000001,1569380888836.0,3,0,0
1.186,1569380889337.0,1,0,0
1.156,1569380889756.0,1,0,0
0.912,1569380890216.0,1,0,0
0.454,1569380890679.0,1,0,0
0.194,1569380891137.0,1,0,0
0.07200000000000001,1569380891596.0,1,0,0
0.028,1569380892057.0,1,0,0
0.01,1569380892516.0,1,0,0
0.004,1569380892976.0,2,0,0
0.002,1569380893437.0,2,0,0
0.0,1569380893897.0,2,0,0
0.0,1569380894357.0,2,0,0
0.0,1569380894816.0,2,0,0
-0.122,1569380895276.0,2,0,0
-0.374,1569380895737.0,2,0,0
-0.626,1569380896197.0,2,0,0
-0.556,1569380896657.0,2,0,0
-0.404,1569380897126.0,2,0,0
-0.27,1569380897586.0,1,0,0
-0.132,1569380898046.0,1,0,0
-0.056,1569380898507.0,1,0,0
-0.022,1569380898967.0,1,0,0
0.268,1569380899426.0,1,0,0
0.528,1569380899887.0,1,0,0
0.626,1569380900355.0,1,0,0
0.666,1569380900816.0,1,0,0
0.7020000000000001,1569380901286.0,1,0,0
0.678,1569380901736.0,1,0,0
0.5640000000000001,1569380902206.0,1,0,0
0.518,1569380902656.0,1,0,0
0.442,1569380903116.0,1,0,0
0.226,1569380903576.0,1,0,0
0.088,1569380904046.0,1,0,0
0.036000000000000004,1569380904507.0,1,0,0
-0.018000000000000002,1569380904966.0,1,0,0
-0.002,1569380905427.0,1,0,0
-0.03,1569380905887.0,1,0,0
-0.018000000000000002,1569380906356.0,1,0,0
-0.008,1569380906817.0,1,0,0
-0.22,1569380907289.0,1,0,0
-0.498,1569380907746.0,2,0,0
-0.446,1569380908207.0,2,0,0
-0.424,1569380908676.0,2,0,0
-0.34,1569380909126.0,2,0,0
-0.376,1569380909586.0,2,0,0
-0.608,1569380910056.0,2,0,0
-0.97,1569380910516.0,2,0,0
-1.324,1569380910994.0,2,0,0
-1.338,1569380911446.0,2,0,0
-1.1500000000000001,1569380911916.0,2,0,0
-0.8160000000000001,1569380912378.0,2,0,0
-0.536,1569380912847.0,2,0,0
-0.338,1569380913295.0,2,0,0
-0.336,1569380913766.0,1,0,0
-0.72,1569380914227.0,1,0,0
-1.108,1569380914685.0,1,0,0
-1.218,1569380915146.0,1,0,0
-0.888,1569380915605.0,1,0,0
-0.812,1569380916067.0,2,0,0
-0.848,1569380916526.0,2,0,0
-0.8160000000000001,1569380916986.0,2,0,0
-0.446,1569380917446.0,2,0,0
-0.44,1569380917907.0,2,0,0
-0.916,1569380918376.0,2,0,0
-1.058,1569380918882.0,2,0,0
-1.05,1569380919296.0,2,0,0
-0.64,1569380919757.0,2,0,0
-0.126,1569380920217.0,2,0,0
0.092,1569380920678.0,2,0,0
0.048,1569380921137.0,2,0,0
-0.096,1569380921596.0,5,0,0
-0.096,1569380922088.0,5,0,0
0.12,1569380922517.0,5,0,0
0.992,1569380922977.0,5,0,0
1.16,1569380923437.0,5,0,0
0.902,1569380923907.0,5,0,0
0.892,1569380924357.0,5,0,0
0.664,1569380924826.0,5,0,0
0.81,1569380925296.0,5,0,0
0.5,1569380925747.0,5,0,0
0.232,1569380926207.0,1,0,0
0.13,1569380926666.0,1,0,0
0.058,1569380927127.0,1,0,0
-0.008,1569380927587.0,1,0,0
-0.04,1569380928047.0,3,0,0
-0.052000000000000005,1569380928506.0,3,0,0
-0.14400000000000002,1569380928966.0,3,0,0
-0.324,1569380929427.0,3,0,0
-0.524,1569380929886.0,3,0,0
-0.85,1569380930346.0,3,0,0
-0.772,1569380930807.0,3,0,0
-0.302,1569380931277.0,3,0,0
-0.066,1569380931727.0,1,0,0
-0.034,1569380932187.0,1,0,0
-0.076,1569380932646.0,1,0,0
0.468,1569380933106.0,1,0,0
0.8220000000000001,1569380933577.0,1,0,0
0.75,1569380934036.0,1,0,0
0.558,1569380934508.0,1,0,0
