rpm_data,Timestamp,Action,Bump,Traffic congestion
1072.5,1577067367164,1,0,0
1105.5,1577067367604,1,0,0
1132.0,1577067368094,1,0,0
1152.5,1577067368534,1,0,0
1190.0,1577067369024,1,0,0
1211.0,1577067369474,1,0,0
1225.0,1577067369964,1,0,0
1270.5,1577067370404,1,0,0
1330.0,1577067370894,1,0,0
1379.5,1577067371334,1,0,0
1452.5,1577067371824,1,0,0
1478.0,1577067372264,1,0,0
1487.5,1577067372754,1,0,0
1347.5,1577067373194,1,0,0
1294.0,1577067373724,1,0,0
1308.5,1577067374164,1,0,0
1331.0,1577067374654,1,0,0
1429.5,1577067375094,1,0,0
1519.0,1577067375584,1,0,0
1607.0,1577067376024,1,0,0
1669.0,1577067376514,1,0,0
1698.0,1577067376954,1,0,0
1578.0,1577067377454,1,0,0
1294.0,1577067377904,1,0,0
1244.5,1577067378394,1,0,0
1084.5,1577067378834,1,0,0
1030.5,1577067379324,1,0,0
999.5,1577067379764,1,0,0
941.5,1577067380254,1,0,0
915.0,1577067380694,1,0,0
941.0,1577067381184,1,0,0
982.0,1577067381624,1,0,0
973.5,1577067382114,1,0,0
959.0,1577067382554,1,0,0
931.5,1577067383044,1,0,0
913.5,1577067383484,1,0,0
908.5,1577067383974,1,0,0
921.0,1577067384414,1,0,0
938.0,1577067384904,3,0,0
939.0,1577067385344,3,0,0
949.0,1577067385834,3,0,0
951.5,1577067386274,3,0,0
950.0,1577067386764,3,0,0
948.0,1577067387204,3,0,0
944.5,1577067387694,3,0,0
945.0,1577067388134,3,0,0
865.5,1577067388624,3,0,0
836.5,1577067389064,3,0,0
821.0,1577067389564,3,0,0
812.0,1577067390004,3,0,0
808.5,1577067390494,3,0,0
805.0,1577067390934,3,0,0
799.0,1577067391424,3,0,0
804.5,1577067391874,3,0,0
809.0,1577067392364,3,0,0
806.5,1577067392804,3,0,0
798.0,1577067393294,3,0,0
806.0,1577067393734,3,0,0
797.5,1577067394234,3,0,0
794.5,1577067394674,3,0,0
800.0,1577067395164,3,0,0
803.0,1577067395604,3,0,0
802.5,1577067396094,3,0,0
834.0,1577067396534,1,0,0
1057.0,1577067397024,1,0,0
1116.5,1577067397464,1,0,0
1150.5,1577067397964,1,0,0
1194.0,1577067398404,1,0,0
1211.0,1577067398894,1,0,0
1218.5,1577067399334,1,0,0
1208.5,1577067399824,1,0,0
1132.5,1577067400264,1,0,0
1055.0,1577067400754,1,0,0
1016.5,1577067401194,1,0,0
979.0,1577067401683,1,0,0
966.5,1577067402124,1,0,0
931.0,1577067402614,-1,0,0
916.0,1577067403054,-1,0,0
880.0,1577067403543,-1,0,0
821.0,1577067403983,-1,0,0
802.5,1577067404473,-1,0,0
786.5,1577067404913,-1,0,0
785.0,1577067405403,2,0,0
667.5,1577067405843,2,0,0
811.0,1577067406343,2,0,0
784.0,1577067406793,2,0,0
791.5,1577067407283,2,0,0
769.5,1577067407723,2,0,0
776.5,1577067408213,2,0,0
796.0,1577067408653,2,0,0
817.5,1577067409143,2,0,0
817.5,1577067409593,2,0,0
819.5,1577067410083,2,0,0
804.0,1577067410523,2,0,0
787.5,1577067411013,2,0,0
799.0,1577067411453,2,0,0
798.0,1577067411943,2,0,0
808.0,1577067412394,2,0,0
817.5,1577067412883,2,0,0
811.0,1577067413323,2,0,0
748.5,1577067413814,2,0,0
732.5,1577067414253,2,0,0
764.5,1577067414743,2,0,0
858.5,1577067415183,2,0,0
987.0,1577067415673,2,0,0
1090.0,1577067416113,2,0,0
1209.5,1577067416603,2,0,0
1233.5,1577067417043,2,0,0
1247.0,1577067417533,2,0,0
1265.5,1577067417973,1,0,0
1309.5,1577067418463,1,0,0
1334.0,1577067418903,1,0,0
1368.0,1577067419394,1,0,0
1386.5,1577067419833,1,0,0
1407.5,1577067420323,1,0,0
1372.0,1577067420763,1,0,0
1197.5,1577067421253,1,0,0
1200.5,1577067421693,1,0,0
1136.5,1577067422183,1,0,0
1038.0,1577067422623,1,0,0
1005.5,1577067423113,1,0,0
978.0,1577067423553,1,0,0
934.0,1577067424043,1,0,0
920.0,1577067424483,1,0,0
911.5,1577067424973,1,0,0
880.5,1577067425413,1,0,0
879.5,1577067425913,1,0,0
870.0,1577067426363,1,0,0
857.5,1577067426853,1,0,0
850.0,1577067427303,1,0,0
844.0,1577067427793,1,0,0
838.0,1577067428233,1,0,0
837.5,1577067428723,1,0,0
835.0,1577067429163,1,0,0
838.5,1577067429673,1,0,0
840.0,1577067430113,1,0,0
818.5,1577067430603,1,0,0
801.5,1577067431043,1,0,0
809.5,1577067431533,1,0,0
799.0,1577067431973,1,0,0
801.0,1577067432463,1,0,0
802.5,1577067432903,1,0,0
800.0,1577067433394,1,0,0
796.0,1577067433833,1,0,0
807.0,1577067434323,1,0,0
802.0,1577067434773,1,0,0
809.5,1577067435263,1,0,0
806.5,1577067435713,1,0,0
809.0,1577067436203,1,0,0
812.5,1577067436643,1,0,0
808.0,1577067437133,1,0,0
803.5,1577067437573,1,0,0
808.0,1577067438073,1,0,0
813.0,1577067438513,1,0,0
818.0,1577067439003,1,0,0
812.5,1577067439443,1,0,0
812.0,1577067439933,1,0,0
819.5,1577067440373,1,0,0
820.0,1577067440863,1,0,0
814.5,1577067441313,1,0,0
822.0,1577067441803,1,0,0
827.0,1577067442243,1,0,0
833.5,1577067442733,1,0,0
834.0,1577067443173,1,0,0
834.0,1577067443663,1,0,0
836.5,1577067444103,1,0,0
837.0,1577067444593,1,0,0
835.0,1577067445033,1,0,0
840.0,1577067445523,1,0,0
829.0,1577067445963,1,0,0
818.0,1577067446453,1,0,0
836.5,1577067446893,1,0,0
824.0,1577067447383,1,0,0
808.0,1577067447823,1,0,0
818.5,1577067448313,1,0,0
830.5,1577067448753,1,0,0
825.5,1577067449243,1,0,0
813.5,1577067449693,1,0,0
821.5,1577067450182,1,0,0
805.0,1577067450633,1,0,0
820.0,1577067451123,1,0,0
810.5,1577067451563,-1,0,0
817.0,1577067452053,-1,0,0
810.5,1577067452493,-1,0,0
805.5,1577067452982,-1,0,0
783.5,1577067453433,-1,0,0
817.0,1577067453923,-1,0,0
803.0,1577067454363,-1,0,0
799.0,1577067454853,-1,0,0
829.0,1577067455292,5,0,0
822.0,1577067455793,5,0,0
825.0,1577067456232,5,0,0
824.5,1577067456732,5,0,0
835.5,1577067457183,5,0,0
826.5,1577067457672,5,0,0
824.5,1577067458112,5,0,0
833.5,1577067458602,5,0,0
817.5,1577067459043,5,0,0
829.5,1577067459543,5,0,0
828.0,1577067459992,5,0,0
821.5,1577067460482,5,0,0
826.0,1577067460922,5,0,0
810.0,1577067461412,5,0,0
819.0,1577067461862,5,0,0
823.0,1577067462352,1,0,0
826.0,1577067462792,1,0,0
833.5,1577067463292,1,0,0
815.5,1577067463743,1,0,0
801.0,1577067464242,1,0,0
809.0,1577067464692,1,0,0
819.5,1577067465182,5,1,0
792.5,1577067465622,5,1,0
770.5,1577067466112,5,1,0
774.5,1577067466552,5,1,0
781.5,1577067467042,5,1,0
765.5,1577067467482,5,1,0
772.0,1577067467972,5,1,0
761.0,1577067468412,5,1,0
754.0,1577067468912,5,1,0
786.5,1577067469362,5,1,0
800.5,1577067469852,5,1,0
777.0,1577067470302,5,1,0
761.5,1577067470812,5,1,0
761.0,1577067471263,5,1,0
753.0,1577067471762,5,1,0
693.0,1577067472202,5,1,0
720.5,1577067472692,5,1,0
779.0,1577067473144,5,1,0
793.5,1577067473632,5,1,0
794.5,1577067474072,5,1,0
787.5,1577067474562,5,1,0
764.0,1577067475002,-1,1,0
752.0,1577067475492,-1,1,0
742.5,1577067475932,-1,1,0
767.5,1577067476422,-1,1,0
772.5,1577067476862,-1,1,0
768.0,1577067477362,-1,1,0
770.5,1577067477802,-1,1,0
769.0,1577067478292,-1,1,0
770.0,1577067478732,-1,1,0
738.5,1577067479222,-1,1,0
765.0,1577067479662,0,0,0
790.5,1577067480152,0,0,0
777.0,1577067480592,0,0,0
771.5,1577067481082,0,0,0
773.0,1577067481522,0,0,0
753.5,1577067482012,0,0,0
753.0,1577067482452,0,0,0
742.5,1577067482942,0,0,0
738.0,1577067483392,0,0,0
705.0,1577067483882,0,0,0
693.5,1577067484332,0,0,0
710.0,1577067484822,0,0,0
701.5,1577067485262,0,0,0
698.0,1577067485752,0,0,0
675.0,1577067486192,0,0,0
654.5,1577067486682,0,0,0
621.0,1577067487122,0,0,0
733.0,1577067487612,0,0,0
731.0,1577067488052,0,0,0
