acceleration_data,Timestamp,Action,Bump,Traffic congestion
0.635,1577067367135,1,0,0
0.581,1577067367574,1,0,0
0.462,1577067368064,1,0,0
0.378,1577067368504,1,0,0
0.292,1577067368994,1,0,0
0.23600000000000002,1577067369444,1,0,0
0.145,1577067369934,1,0,0
0.136,1577067370374,1,0,0
0.14200000000000002,1577067370864,1,0,0
0.213,1577067371304,1,0,0
0.264,1577067371794,1,0,0
0.265,1577067372234,1,0,0
0.202,1577067372724,1,0,0
0.107,1577067373164,1,0,0
0.003,1577067373694,1,0,0
-0.018000000000000002,1577067374134,1,0,0
-0.031,1577067374624,1,0,0
-0.016,1577067375064,1,0,0
0.058,1577067375554,1,0,0
0.17500000000000002,1577067375994,1,0,0
0.274,1577067376484,1,0,0
0.257,1577067376924,1,0,0
0.254,1577067377424,1,0,0
0.398,1577067377874,1,0,0
0.34500000000000003,1577067378364,1,0,0
0.215,1577067378804,1,0,0
-0.032,1577067379294,1,0,0
-0.149,1577067379734,1,0,0
-0.20600000000000002,1577067380224,1,0,0
-0.23800000000000002,1577067380664,1,0,0
-0.23500000000000001,1577067381154,1,0,0
-0.192,1577067381594,1,0,0
-0.117,1577067382084,1,0,0
-0.109,1577067382524,1,0,0
-0.113,1577067383014,1,0,0
-0.101,1577067383454,1,0,0
-0.082,1577067383944,1,0,0
-0.056,1577067384384,1,0,0
-0.019,1577067384874,3,0,0
-0.019,1577067385314,3,0,0
0.037,1577067385804,3,0,0
0.011,1577067386244,3,0,0
0.001,1577067386734,3,0,0
-0.013000000000000001,1577067387174,3,0,0
-0.006,1577067387664,3,0,0
0.005,1577067388104,3,0,0
0.032,1577067388594,3,0,0
0.02,1577067389034,3,0,0
0.026000000000000002,1577067389534,3,0,0
0.029,1577067389974,3,0,0
0.038,1577067390464,3,0,0
0.031,1577067390904,3,0,0
0.039,1577067391394,3,0,0
0.054,1577067391844,3,0,0
0.046,1577067392334,3,0,0
0.026000000000000002,1577067392774,3,0,0
0.016,1577067393264,3,0,0
0.002,1577067393704,3,0,0
-0.006,1577067394204,3,0,0
0.019,1577067394644,3,0,0
0.042,1577067395134,3,0,0
0.031,1577067395574,3,0,0
0.023,1577067396064,3,0,0
0.023,1577067396504,1,0,0
0.031,1577067396994,1,0,0
0.111,1577067397434,1,0,0
0.233,1577067397934,1,0,0
0.28,1577067398374,1,0,0
0.28400000000000003,1577067398864,1,0,0
0.251,1577067399304,1,0,0
0.232,1577067399794,1,0,0
0.197,1577067400234,1,0,0
0.1,1577067400724,1,0,0
0.031,1577067401164,1,0,0
-0.028,1577067401653,1,0,0
-0.038,1577067402093,1,0,0
-0.041,1577067402583,-1,0,0
-0.11,1577067403023,-1,0,0
-0.637,1577067403513,-1,0,0
-0.769,1577067403954,-1,0,0
-0.5710000000000001,1577067404443,-1,0,0
-0.397,1577067404883,-1,0,0
-0.66,1577067405373,2,0,0
-3.914,1577067405813,2,0,0
-1.353,1577067406313,2,0,0
-0.559,1577067406763,2,0,0
0.35100000000000003,1577067407253,2,0,0
0.55,1577067407693,2,0,0
0.443,1577067408183,2,0,0
0.379,1577067408623,2,0,0
0.34600000000000003,1577067409113,2,0,0
0.273,1577067409563,2,0,0
0.184,1577067410053,2,0,0
0.10300000000000001,1577067410493,2,0,0
-0.9380000000000001,1577067410983,2,0,0
-0.806,1577067411423,2,0,0
0.022,1577067411913,2,0,0
0.375,1577067412363,2,0,0
0.37,1577067412853,2,0,0
0.318,1577067413293,2,0,0
0.261,1577067413783,2,0,0
0.23500000000000001,1577067414223,2,0,0
0.226,1577067414713,2,0,0
0.249,1577067415153,2,0,0
0.263,1577067415643,2,0,0
0.254,1577067416083,2,0,0
0.242,1577067416573,2,0,0
0.219,1577067417013,2,0,0
0.226,1577067417503,2,0,0
0.214,1577067417943,2,0,0
0.222,1577067418433,1,0,0
0.217,1577067418873,1,0,0
0.215,1577067419363,1,0,0
0.234,1577067419803,1,0,0
0.254,1577067420293,1,0,0
0.28700000000000003,1577067420733,1,0,0
0.381,1577067421223,1,0,0
0.422,1577067421663,1,0,0
0.363,1577067422153,1,0,0
0.241,1577067422593,1,0,0
0.131,1577067423083,1,0,0
0.084,1577067423523,1,0,0
0.049,1577067424013,1,0,0
0.007,1577067424453,1,0,0
-0.009000000000000001,1577067424943,1,0,0
-0.013000000000000001,1577067425383,1,0,0
-0.014,1577067425883,1,0,0
-0.007,1577067426334,1,0,0
0.015,1577067426823,1,0,0
0.029,1577067427273,1,0,0
0.049,1577067427763,1,0,0
0.074,1577067428203,1,0,0
0.07200000000000001,1577067428693,1,0,0
0.061,1577067429133,1,0,0
0.047,1577067429643,1,0,0
-0.048,1577067430083,1,0,0
-0.289,1577067430573,1,0,0
-0.258,1577067431013,1,0,0
-0.157,1577067431503,1,0,0
-0.108,1577067431943,1,0,0
-0.079,1577067432433,1,0,0
-0.047,1577067432873,1,0,0
-0.029,1577067433363,1,0,0
0.009000000000000001,1577067433803,1,0,0
0.057,1577067434293,1,0,0
0.075,1577067434743,1,0,0
0.146,1577067435233,1,0,0
0.06,1577067435683,1,0,0
0.027,1577067436173,1,0,0
-0.025,1577067436613,1,0,0
-0.039,1577067437103,1,0,0
0.008,1577067437543,1,0,0
0.089,1577067438043,1,0,0
0.132,1577067438483,1,0,0
0.136,1577067438973,1,0,0
0.121,1577067439413,1,0,0
0.124,1577067439903,1,0,0
0.114,1577067440343,1,0,0
0.108,1577067440833,1,0,0
0.112,1577067441283,1,0,0
0.111,1577067441773,1,0,0
0.116,1577067442213,1,0,0
0.113,1577067442703,1,0,0
0.098,1577067443143,1,0,0
0.079,1577067443633,1,0,0
0.073,1577067444073,1,0,0
0.074,1577067444563,1,0,0
0.065,1577067445003,1,0,0
0.024,1577067445493,1,0,0
0.004,1577067445933,1,0,0
-0.058,1577067446423,1,0,0
-0.028,1577067446863,1,0,0
-0.02,1577067447353,1,0,0
-0.014,1577067447794,1,0,0
0.001,1577067448283,1,0,0
0.003,1577067448723,1,0,0
-0.012,1577067449213,1,0,0
-0.023,1577067449662,1,0,0
-0.014,1577067450153,1,0,0
-0.008,1577067450602,1,0,0
-0.019,1577067451093,1,0,0
-0.019,1577067451533,-1,0,0
-0.015,1577067452023,-1,0,0
-0.003,1577067452463,-1,0,0
-0.004,1577067452953,-1,0,0
0.004,1577067453402,-1,0,0
0.022,1577067453893,-1,0,0
0.054,1577067454333,-1,0,0
0.075,1577067454823,-1,0,0
0.08600000000000001,1577067455263,-1,0,0
0.093,1577067455762,5,0,0
0.101,1577067456202,5,0,0
0.113,1577067456703,5,0,0
0.106,1577067457153,5,0,0
0.099,1577067457642,5,0,0
0.1,1577067458082,5,0,0
0.093,1577067458572,5,0,0
0.097,1577067459012,5,0,0
0.108,1577067459512,5,0,0
0.07,1577067459962,5,0,0
0.033,1577067460452,5,0,0
0.05,1577067460892,5,0,0
0.022,1577067461382,5,0,0
-0.014,1577067461832,5,0,0
-0.022,1577067462322,1,0,0
0.018000000000000002,1577067462762,1,0,0
0.018000000000000002,1577067463262,1,0,0
-0.009000000000000001,1577067463712,1,0,0
-0.029,1577067464212,1,0,0
-0.095,1577067464662,1,0,0
-0.215,1577067465152,5,1,0
-0.47600000000000003,1577067465592,5,1,0
-0.44,1577067466082,5,1,0
-0.304,1577067466522,5,1,0
-0.187,1577067467012,5,1,0
-0.14400000000000002,1577067467452,5,1,0
-0.244,1577067467942,5,1,0
-0.584,1577067468382,5,1,0
-0.218,1577067468882,5,1,0
0.311,1577067469332,5,1,0
0.256,1577067469822,5,1,0
-0.198,1577067470272,5,1,0
-0.467,1577067470782,5,1,0
-0.494,1577067471232,5,1,0
-0.406,1577067471732,5,1,0
-0.047,1577067472172,5,1,0
0.279,1577067472662,5,1,0
0.28800000000000003,1577067473112,5,1,0
0.015,1577067473602,5,1,0
-0.363,1577067474042,5,1,0
-0.736,1577067474532,5,1,0
-0.936,1577067474972,-1,1,0
-0.756,1577067475462,-1,1,0
-0.631,1577067475902,-1,1,0
-0.261,1577067476392,-1,1,0
0.011,1577067476832,-1,1,0
0.152,1577067477332,-1,1,0
0.076,1577067477772,-1,1,0
-0.169,1577067478262,-1,1,0
-0.755,1577067478702,-1,1,0
-1.292,1577067479192,-1,1,0
-0.982,1577067479632,0,0,0
-0.403,1577067480122,0,0,0
-0.177,1577067480562,0,0,0
-0.07,1577067481052,0,0,0
-0.03,1577067481492,0,0,0
-0.012,1577067481982,0,0,0
-0.005,1577067482422,0,0,0
-0.002,1577067482912,0,0,0
-0.001,1577067483362,0,0,0
0.0,1577067483852,0,0,0
0.0,1577067484302,0,0,0
0.0,1577067484792,0,0,0
0.0,1577067485232,0,0,0
0.0,1577067485722,0,0,0
0.0,1577067486162,0,0,0
0.0,1577067486652,0,0,0
0.0,1577067487092,0,0,0
0.0,1577067487582,0,0,0
0.0,1577067488022,0,0,0
0.0,1577067488512,0,0,0
0.0,1577067488952,0,0,0
0.0,1577067489442,0,0,0
0.0,1577067489882,0,0,0
0.0,1577067490372,0,0,0
0.0,1577067490812,0,0,0
0.0,1577067491302,0,0,0
0.0,1577067491752,0,0,0
0.0,1577067492242,0,0,0
0.0,1577067492682,0,0,0
0.0,1577067493172,0,0,0
0.0,1577067493622,0,0,0
0.0,1577067494112,0,0,0
0.0,1577067494562,0,0,0
0.0,1577067495052,0,0,0
0.0,1577067495492,0,0,0
0.0,1577067495982,0,0,0
0.0,1577067496422,0,0,0
0.0,1577067496912,0,0,0
0.0,1577067497351,0,0,0
0.0,1577067497842,0,0,0
0.0,1577067498293,0,0,0
0.0,1577067498782,0,0,0
0.0,1577067499221,0,0,0
0.0,1577067499711,0,0,0
0.0,1577067500162,0,0,0
0.0,1577067500651,0,0,0
0.0,1577067501091,0,0,0
0.0,1577067501582,0,0,0
0.0,1577067502021,0,0,0
0.0,1577067502511,0,0,0
0.0,1577067502951,0,0,0
0.0,1577067503442,0,0,0
0.0,1577067503891,0,0,0
0.0,1577067504381,0,0,0
0.0,1577067504821,0,0,0
0.0,1577067505311,2,0,0
0.0,1577067505761,2,0,0
0.0,1577067506261,2,0,0
0.553,1577067506701,2,0,0
0.588,1577067507191,2,0,0
0.79,1577067507641,2,0,0
0.772,1577067508131,2,0,0
0.71,1577067508572,2,0,0
0.56,1577067509061,2,0,0
0.528,1577067509501,2,0,0
0.522,1577067509991,2,0,0
0.497,1577067510431,2,0,0
0.43,1577067510922,2,0,0
0.38,1577067511371,2,0,0
0.33,1577067511862,2,0,0
0.337,1577067512311,2,0,0
0.328,1577067512811,1,0,0
0.35000000000000003,1577067513261,1,0,0
0.375,1577067513751,1,0,0
0.371,1577067514201,1,0,0
0.352,1577067514691,1,0,0
0.319,1577067515143,1,0,0
