rpm_data,Timestamp,Action,Bump,Traffic congestion
745.5,1576139951392,0,0,0
747.0,1576139951842,0,0,0
747.0,1576139952292,0,0,0
745.0,1576139952742,0,0,0
751.0,1576139953192,0,0,0
748.0,1576139953642,0,0,0
751.0,1576139954092,0,0,0
751.0,1576139954542,0,0,0
749.0,1576139954992,0,0,0
752.0,1576139955442,0,0,0
753.0,1576139955912,0,0,0
745.0,1576139956362,0,0,0
752.0,1576139956812,0,0,0
751.0,1576139957262,0,0,0
750.0,1576139957712,0,0,0
751.0,1576139958162,0,0,0
743.5,1576139958612,0,0,0
749.5,1576139959062,0,0,0
755.5,1576139959512,0,0,0
750.0,1576139959962,0,0,0
749.0,1576139960412,0,0,0
747.0,1576139960862,0,0,0
746.0,1576139961312,0,0,0
752.5,1576139961762,0,0,0
748.5,1576139962212,0,0,0
753.0,1576139962662,0,0,0
753.0,1576139963112,0,0,0
747.0,1576139963562,0,0,0
749.0,1576139964012,0,0,0
752.5,1576139964462,0,0,0
754.0,1576139964912,0,0,0
749.0,1576139965362,0,0,0
747.0,1576139965812,0,0,0
750.0,1576139966262,0,0,0
744.5,1576139966712,0,0,0
746.0,1576139967162,0,0,0
751.0,1576139967612,0,0,0
751.5,1576139968062,0,0,0
745.5,1576139968512,0,0,0
752.5,1576139968962,0,0,0
751.0,1576139969412,0,0,0
757.0,1576139969862,0,0,0
753.5,1576139970312,0,0,0
746.0,1576139970762,0,0,0
746.0,1576139971212,0,0,0
754.5,1576139971662,0,0,0
751.5,1576139972112,0,0,0
748.5,1576139972562,0,0,0
746.0,1576139973012,0,0,0
754.5,1576139973462,0,0,0
748.0,1576139973912,0,0,0
748.5,1576139974362,0,0,0
750.0,1576139974812,0,0,0
748.5,1576139975262,0,0,0
754.0,1576139975712,0,0,0
750.5,1576139976162,0,0,0
752.5,1576139976612,0,0,0
753.5,1576139977062,0,0,0
754.5,1576139977512,0,0,0
748.5,1576139977963,0,0,0
750.0,1576139978412,0,0,0
754.0,1576139978863,0,0,0
752.5,1576139979312,0,0,0
745.5,1576139979762,0,0,0
748.0,1576139980213,0,0,0
747.0,1576139980662,0,0,0
747.0,1576139981112,0,0,0
749.5,1576139981563,0,0,0
750.5,1576139982013,0,0,0
752.5,1576139982463,0,0,0
750.0,1576139982913,0,0,0
753.5,1576139983363,0,0,0
751.0,1576139983813,0,0,0
750.5,1576139984263,0,0,0
745.5,1576139984713,0,0,0
754.5,1576139985163,0,0,0
749.0,1576139985613,0,0,0
754.0,1576139986063,0,0,0
749.0,1576139986513,0,0,0
748.0,1576139986963,0,0,0
751.0,1576139987413,0,0,0
746.5,1576139987863,0,0,0
746.5,1576139988313,0,0,0
749.5,1576139988763,0,0,0
749.5,1576139989213,0,0,0
749.0,1576139989663,0,0,0
755.5,1576139990113,0,0,0
753.5,1576139990563,0,0,0
752.5,1576139991013,0,0,0
754.0,1576139991463,0,0,0
744.5,1576139991913,0,0,0
750.5,1576139992363,0,0,0
750.0,1576139992813,0,0,0
751.0,1576139993264,0,0,0
751.0,1576139993713,0,0,0
747.0,1576139994163,0,0,0
749.0,1576139994613,0,0,0
747.5,1576139995063,0,0,0
750.0,1576139995513,0,0,0
