1619610543993,0.193,0,0,0,0,-0.299
1619610544013,0.2,0,0,0,0,-0.305
1619610544033,0.2,0,0,0,0,-0.298
1619610544053,0.19,0,0,0,0,-0.285
1619610544078,0.2,0,0,0,0,-0.291
1619610544093,0.193,0,0,0,0,-0.284
1619610544113,0.2,0,0,0,0,-0.27
1619610544133,0.204,0,0,0,0,-0.26
1619610544153,0.2,0,0,0,0,-0.261
1619610544175,0.193,0,0,0,0,-0.276
1619610544193,0.2,0,0,0,0,-0.287
1619610544213,0.2,0,0,0,0,-0.292
1619610544233,0.2,0,0,0,0,-0.286
1619610544253,0.2,0,0,0,0,-0.262
1619610544273,0.197,0,0,0,0,-0.243
1619610544293,0.204,0,0,0,0,-0.242
1619610544313,0.204,0,0,0,0,-0.242
1619610544333,0.204,0,0,0,0,-0.242
1619610544353,0.187,0,0,0,0,-0.242
1619610544374,0.2,0,0,0,0,-0.244
1619610544393,0.193,0,0,0,0,-0.253
1619610544413,0.204,0,0,0,0,-0.259
1619610544433,0.193,0,0,0,0,-0.266
1619610544453,0.2,0,0,0,0,-0.272
1619610544473,0.193,0,0,0,0,-0.278
1619610544493,0.2,0,0,0,0,-0.285
1619610544513,0.204,0,0,0,0,-0.277
1619610544534,0.187,0,0,0,0,-0.277
1619610544553,0.204,0,0,0,0,-0.263
1619610544573,0.193,0,0,0,0,-0.257
1619610544593,0.193,0,0,0,0,-0.264
1619610544613,0.2,0,0,0,0,-0.268
1619610544633,0.193,0,0,0,0,-0.271
1619610544653,0.193,0,0,0,0,-0.266
1619610544673,0.193,0,0,0,0,-0.271
1619610544693,0.2,0,0,0,0,-0.266
1619610544713,0.2,0,0,0,0,-0.266
1619610544733,0.193,0,0,0,0,-0.253
1619610544753,0.19,0,0,0,0,-0.256
1619610544773,0.204,0,0,0,0,-0.242
1619610544793,0.19,0,0,0,0,-0.235
1619610544813,0.19,0,0,0,0,-0.251
1619610544833,0.2,0,0,0,0,-0.269
1619610544853,0.193,0,0,0,0,-0.265
1619610544873,0.197,0,0,0,0,-0.276
1619610544893,0.19,0,0,0,0,-0.283
1619610544913,0.2,0,0,0,0,-0.293
1619610544933,0.204,0,0,0,0,-0.29
1619610544953,0.193,0,0,0,0,-0.283
1619610544973,0.2,0,0,0,0,-0.296
1619610544993,0.2,0,0,0,0,-0.3
1619610545013,0.204,0,0,0,0,-0.289
1619610545033,0.2,0,0,0,0,-0.286
1619610545053,0.2,0,0,0,0,-0.286
1619610545073,0.2,0,0,0,0,-0.279
1619610545093,0.2,0,0,0,0,-0.267
1619610545113,0.197,0,0,0,0,-0.265
1619610545133,0.2,0,0,0,0,-0.292
1619610545153,0.2,0,0,0,0,-0.33
1619610545174,0.193,0,0,0,0,-0.322
1619610545194,0.204,0,0,0,0,-0.294
1619610545213,0.204,0,0,0,0,-0.272
1619610545233,0.2,0,0,0,0,-0.273
1619610545253,0.2,0,0,0,0,-0.29
1619610545273,0.193,0,0,0,0,-0.281
1619610545293,0.204,0,0,0,0,-0.268
1619610545313,0.2,0,0,0,0,-0.275
1619610545333,0.2,0,0,0,0,-0.291
1619610545353,0.19,0,0,0,0,-0.28
1619610545373,0.19,0,0,0,0,-0.28
1619610545393,0.204,0,0,0,0,-0.281
1619610545413,0.204,0,0,0,0,-0.273
1619610545433,0.193,0,0,0,0,-0.275
1619610545453,0.193,0,0,0,0,-0.277
1619610545473,0.19,0,0,0,0,-0.288
1619610545493,0.193,0,0,0,0,-0.298
1619610545513,0.204,0,0,0,0,-0.286
1619610545533,0.197,0,0,0,0,-0.269
1619610545553,0.2,0,0,0,0,-0.276
1619610545573,0.19,0,0,0,0,-0.296
1619610545593,0.207,0,0,0,0,-0.286
1619610545613,0.193,0,0,0,0,-0.276
1619610545633,0.193,0,0,0,0,-0.284
1619610545653,0.193,0,0,0,0,-0.301
1619610545673,0.193,0,0,0,0,-0.301
1619610545693,0.193,0,0,0,0,-0.289
1619610545713,0.2,0,0,0,0,-0.284
1619610545733,0.2,0,0,0,0,-0.284
1619610545753,0.207,0,0,0,0,-0.293
1619610545773,0.187,0,0,0,0,-0.311
1619610545793,0.2,0,0,0,0,-0.315
1619610545813,0.193,0,0,0,0,-0.314
1619610545833,0.193,0,0,0,0,-0.322
1619610545853,0.2,0,0,0,0,-0.319
1619610545873,0.193,0,0,0,0,-0.319
1619610545894,0.197,0,0,0,0,-0.331
1619610545913,0.2,0,0,0,0,-0.363
1619610545933,0.19,0,0,0,0,-0.362
1619610545953,0.193,0,0,0,0,-0.341
1619610545973,0.2,0,0,0,0,-0.319
1619610545994,0.197,0,0,0,0,-0.301
1619610546013,0.2,0,0,0,0,-0.289
1619610546033,0.2,0,0,0,0,-0.289
1619610546053,0.207,0,0,0,0,-0.281
1619610546073,0.19,0,0,0,0,-0.286
1619610546095,0.193,0,0,0,0,-0.312
1619610546113,0.193,0,0,0,0,-0.318
1619610546133,0.204,0,0,0,0,-0.312
1619610546153,0.204,0,0,0,0,-0.31
1619610546173,0.193,0,0,0,0,-0.314
1619610546193,0.204,0,0,0,0,-0.322
1619610546213,0.204,0,0,0,0,-0.306
1619610546233,0.19,0,0,0,0,-0.287
1619610546253,0.204,0,0,0,0,-0.283
1619610546273,0.193,0,0,0,0,-0.28
1619610546294,0.204,0,0,0,0,-0.286
1619610546313,0.204,0,0,0,0,-0.292
1619610546333,0.204,0,0,0,0,-0.292
1619610546353,0.2,0,0,0,0,-0.286
1619610546373,0.2,0,0,0,0,-0.286
1619610546394,0.2,0,0,0,0,-0.269
1619610546413,0.2,0,0,0,0,-0.26
1619610546433,0.2,0,0,0,0,-0.255
1619610546453,0.197,0,0,0,0,-0.251
1619610546473,0.204,0,0,0,0,-0.252
1619610546496,0.19,0,0,0,0,-0.257
1619610546513,0.193,0,0,0,0,-0.263
1619610546533,0.2,0,0,0,0,-0.274
1619610546553,0.204,0,0,0,0,-0.25
1619610546573,0.187,0,0,0,0,-0.23
1619610546594,0.207,0,0,0,0,-0.232
1619610546613,0.197,0,0,0,0,-0.208
1619610546633,0.204,0,0,0,0,-0.19
1619610546653,0.2,0,0,0,0,-0.187
1619610546673,0.2,0,0,0,0,-0.221
1619610546694,0.2,0,0,0,0,-0.221
1619610546713,0.2,0,0,0,0,-0.259
1619610546733,0.2,0,0,0,0,-0.259
1619610546753,0.207,0,0,0,0,-0.271
1619610546773,0.187,0,0,0,0,-0.242
1619610546793,0.204,0,0,0,0,-0.207
1619610546813,0.2,0,0,0,0,-0.209
1619610546833,0.19,0,0,0,0,-0.233
1619610546853,0.2,0,0,0,0,-0.271
1619610546873,0.193,0,0,0,0,-0.293
1619610546893,0.193,0,0,0,0,-0.288
1619610546913,0.2,0,0,0,0,-0.272
1619610546933,0.204,0,0,0,0,-0.263
1619610546953,0.2,0,0,0,0,-0.262
1619610546973,0.193,0,0,0,0,-0.264
1619610546993,0.193,0,0,0,0,-0.272
1619610547013,0.2,0,0,0,0,-0.286
1619610547033,0.2,0,0,0,0,-0.284
1619610547053,0.2,0,0,0,0,-0.284
1619610547073,0.193,0,0,0,0,-0.274
1619610547093,0.197,0,0,0,0,-0.264
1619610547113,0.2,0,0,0,0,-0.265
1619610547133,0.193,0,0,0,0,-0.281
1619610547153,0.2,0,0,0,0,-0.28
1619610547173,0.193,0,0,0,0,-0.277
1619610547193,0.2,0,0,0,0,-0.281
1619610547214,0.204,0,0,0,0,-0.269
1619610547233,0.19,0,0,0,0,-0.266
1619610547253,0.211,0,0,0,0,-0.276
1619610547273,0.19,0,0,0,0,-0.289
1619610547294,0.2,0,0,0,0,-0.294
1619610547313,0.19,0,0,0,0,-0.285
1619610547333,0.204,0,0,0,0,-0.282
1619610547353,0.193,0,0,0,0,-0.294
1619610547373,0.193,0,0,0,0,-0.294
1619610547393,0.2,0,0,0,0,-0.296
1619610547413,0.193,0,0,0,0,-0.302
1619610547433,0.204,0,0,0,0,-0.272
1619610547453,0.2,0,0,0,0,-0.256
1619610547473,0.197,0,0,0,0,-0.253
1619610547493,0.2,0,0,0,0,-0.254
1619610547513,0.2,0,0,0,0,-0.248
1619610547533,0.197,0,0,0,0,-0.251
1619610547553,0.2,0,0,0,0,-0.245
1619610547573,0.193,0,0,0,0,-0.245
1619610547593,0.2,0,0,0,0,-0.261
