DT_verticalAccOri,Timestamp,Action,Bump,Traffic congestion
0.125,1569399780281.0,1,0,0
0.125,1569399780741.0,1,0,0
0.156,1569399781190.0,1,0,0
0.187,1569399781674.0,1,0,0
0.218,1569399782121.0,1,0,0
0.281,1569399782581.0,1,0,0
0.187,1569399783041.0,1,0,0
0.187,1569399783501.0,1,0,0
0.156,1569399783961.0,1,0,0
0.218,1569399784421.0,1,0,0
0.187,1569399784881.0,1,0,0
0.281,1569399785341.0,1,0,0
0.0,1569399785811.0,1,0,0
-0.063,1569399786271.0,3,0,0
-0.032,1569399786731.0,3,0,0
-0.063,1569399787191.0,3,0,0
-0.219,1569399787659.0,3,0,0
-0.313,1569399788112.0,3,0,0
-0.5,1569399788571.0,3,0,0
